calc_piso	result_piso	ola	universo_piso	eje	categoria	result_exclusion_oferta	estado	causa	alcance
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-CUENTA-CON-CUENTA-P	2012	18-70	CUENTA	CON-CUENTA		NO-ENLACE	EJE-FUERA-DE-U1NA
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-CUENTA-SIN-CUENTA-P	2012	18-70	CUENTA	SIN-CUENTA		NO-ENLACE	EJE-FUERA-DE-U1NA
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-18-29-P	2012	18-70	EDAD	18-29	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-18-29-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-30-44-P	2012	18-70	EDAD	30-44	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-30-44-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-45-59-P	2012	18-70	EDAD	45-59	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-45-59-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-60-MAS-P	2012	18-70	EDAD	60-MAS	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-60-MAS-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-HASTA-PRIMARIA-P	2012	18-70	ESCOLARIDAD	HASTA-PRIMARIA	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-HASTA-PRIMARIA-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-MEDIA-SUPERIOR-P	2012	18-70	ESCOLARIDAD	MEDIA-SUPERIOR	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-MEDIA-SUPERIOR-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SECUNDARIA-P	2012	18-70	ESCOLARIDAD	SECUNDARIA	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-SECUNDARIA-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SUPERIOR-P	2012	18-70	ESCOLARIDAD	SUPERIOR	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-SUPERIOR-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-15-000-Y-MAS-P	2012	18-70	LOCALIDAD	15-000-Y-MAS	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-LOCALIDAD-15-000-Y-MAS-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-MENOR-DE-15-000-P	2012	18-70	LOCALIDAD	MENOR-DE-15-000	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-LOCALIDAD-MENOR-DE-15-000-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-NACIONAL-TODOS-P	2012	18-70	NACIONAL	TODOS	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-NACIONAL-TODOS-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-1-P	2012	18-70	SEXO	1	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-SEXO-1-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-2-P	2012	18-70	SEXO	2	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-SEXO-2-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-CUENTA-CON-CUENTA-P	2012	18-70	CUENTA	CON-CUENTA		NO-ENLACE	EJE-FUERA-DE-U1NA
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-CUENTA-SIN-CUENTA-P	2012	18-70	CUENTA	SIN-CUENTA		NO-ENLACE	EJE-FUERA-DE-U1NA
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-EDAD-18-29-P	2012	18-70	EDAD	18-29	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-18-29-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-EDAD-30-44-P	2012	18-70	EDAD	30-44	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-30-44-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-EDAD-45-59-P	2012	18-70	EDAD	45-59	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-45-59-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-EDAD-60-MAS-P	2012	18-70	EDAD	60-MAS	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-60-MAS-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-ESCOLARIDAD-HASTA-PRIMARIA-P	2012	18-70	ESCOLARIDAD	HASTA-PRIMARIA	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-HASTA-PRIMARIA-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-ESCOLARIDAD-MEDIA-SUPERIOR-P	2012	18-70	ESCOLARIDAD	MEDIA-SUPERIOR	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-MEDIA-SUPERIOR-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-ESCOLARIDAD-SECUNDARIA-P	2012	18-70	ESCOLARIDAD	SECUNDARIA	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-SECUNDARIA-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
CALC-DIN-CREDITO-PISOS-ENIF2012-0001	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-ESCOLARIDAD-SUPERIOR-P	2012	18-70	ESCOLARIDAD	SUPERIOR	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-SUPERIOR-OFERTA-P	ENLACE-CONTEXTUAL		La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
