result_id	calc_id	resultados_sha256	resultado	ventana	eje	categoria	estado	n	upm	p	ic95_lo	ic95_hi	se	masa_ponderada	replicas_n	causa
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	nacional	MX	PUBLICABLE	66363	17198	0.08133870646471766	0.07875611693150517	0.0841428107450546	0.0014888185268272047	30283024.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	edad	15-29	PUBLICABLE	18386	10157	0.0959290728840811	0.0910165455966409	0.10078651983794441	0.002552465156934682	9555612.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	edad	30-44	PUBLICABLE	24348	12131	0.10660851387129484	0.1011539896063064	0.1123598493390651	0.002875552487887197	10382304.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	edad	45-59	PUBLICABLE	17298	10403	0.05245561418105389	0.048201058759112125	0.05627534570186015	0.002372888566088743	7711472.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	edad	60+	PUBLICABLE	6331	4974	0.013353781615986415	0.008950301631805711	0.018569212872914447	0.0023882449658225863	2633636.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	escolaridad	ninguno	PUBLICABLE	1756	1436	0.01768625496576081	0.009032409577911264	0.024981466942313395	0.0044038468204752705	834716.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	escolaridad	basica	PUBLICABLE	31114	12280	0.0762382504601413	0.07229933141986433	0.08029498253301111	0.0020328249397606525	13749581.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	escolaridad	media_superior	PUBLICABLE	16116	9774	0.1005015452504037	0.0951518387071963	0.10663004317008096	0.002912588812407384	7657335.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	escolaridad	superior	PUBLICABLE	17377	10233	0.07841938311177965	0.07293898067534692	0.08452909545693776	0.0030489403977093953	8041392.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	localidad	U	PUBLICABLE	36187	13763	0.09307897750075725	0.0889121800847452	0.09759486438363663	0.002129206727786062	17636238.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	localidad	C	PUBLICABLE	17621	1797	0.07280643676181964	0.06775781039557971	0.07883348863937698	0.002767613619290924	7109289.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	localidad	R	PUBLICABLE	12555	1638	0.05490151958547337	0.048585477962865636	0.061222079332462535	0.003322887141283276	5537497.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	pareja	A1	PUBLICABLE	38561	14810	0.08698692499073633	0.0833230398654742	0.09115358820047821	0.0019716626577224033	15112800.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	pareja	A2	PUBLICABLE	1466	1296	0.1018737530899671	0.08101751722057263	0.12656571027215652	0.011949186669467477	675169.0	200	
RESULT-ENDIREH2021-DIS-TABLA	CALC-ENDIREH-PISOS-2021-DISCRIMINACION-0001	f0c9361c49c241f66d15f1b5e68a1d36539b67f808a4ef77a0c442bce50e5c3d	prueba_ingreso	octubre_2016_a_entrevista	pareja	B1	PUBLICABLE	10047	7262	0.09514086986273254	0.0882473632806272	0.10303454181289784	0.004068799800108899	4945309.0	200	
