id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-CLASE-001	clasemediero-001	LECTURA-4482e7e0-01	L9 resumen ejecutivo	42.2% de los hogares eran clase media en 2020 (47.2 millones de personas), cifra que “se redujo en 4.5 puntos porcentuales” desde el pico de 46.7% en 2018, con un ingreso promedio del hogar de clase media de $22,297 mensuales (INEGI, 2021).	FUERTE	CIFRA-PUBLICADA	a	% de hogares/personas clasificados clase media por el índice multivariado INEGI, ENIGH 2010-2020, y su ingreso promedio de hogar.	Índice multivariado propio de INEGI (no es ingreso puro ni autoidentificación); no captura seguridad económica ni percepción.	Hogares y personas en México, ENIGH 2010-2020 (corte 2018 y 2020).	INEGI, “Cuantificando la Clase Media en México 2010-2020” (nov. 2021), basado en ENIGH 2010-2020	SIN-ID-MANIFIESTO:cm_desarrollo.pdf|no hasheado en este lote|inegi.org.mx/contenidos/investigacion/cmedia/doc/cm_desarrollo.pdf	Indicador derivado (índice multivariado INEGI de clase media); no es reactivo único de encuesta.	MEDIBLE-CON-ADQUISICIÓN	Documento primario identificado y confirmado existente por búsqueda web 2026-09-23 (inegi.org.mx/contenidos/investigacion/cmedia/doc/cm_desarrollo.pdf; cifras 42.2%/47.2M/46.7% coinciden con lo hallado); no está registrado en data/manifiesto.yaml de este acto (u0mf --busca cmedia/clase_media: 0). faltante: documento INEGI ‘Cuantificando la Clase Media en México 2010-2020’ (cm_desarrollo.pdf) registrado en el manifiesto, con sha256.	SIN-ID-MANIFIESTO; U0 no abrió microdato ni el PDF fuente (solo snippet web)	ninguna	ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: no aplica sin payload_id)	ASTRA5-MESA-MOVILIDAD	Registrar cm_desarrollo.pdf en el manifiesto con sha256 y cotejar cifras exactas (tabla de evolución 2010-2020).	CONC-DOC-INEGI-CLASEMEDIA2021		WebSearch ‘INEGI Cuantificando la Clase Media en México 2010-2020 42.2%...’ (2026-09-23) → confirma cm_desarrollo.pdf, cm_desarrollo/cmedia_nota.pdf, cmedia_resumen.pdf en inegi.org.mx; u0mf --busca ceey/amai/banco_mundial/ferreira: 0 cada uno (no aplica a esta fila, ver otras).	MOVILIDAD	Cambiaría si una edición posterior de ‘Cuantificando la Clase Media’ (ENIGH post-2020) mostrara el % de hogares clase media estable o creciendo en vez de contraerse.
ASTRA5-U0-CLASE-002	clasemediero-002	LECTURA-4482e7e0-01	L9 resumen ejecutivo	Mediciones más estrictas de seguridad económica (Teruel et al.; CONEVAL) reducen la clase media “consolidada” a ~25-27%.	FUERTE	CONCLUSION-DE-ESTUDIO	a	% de población con seguridad económica (no pobre, no vulnerable) bajo clases latentes construidas con indicadores CONEVAL de derechos/bienestar.	Metodología de clases latentes distinta del índice INEGI de la fila 001 y de AMAI; no comparable sin armonizar unidad/corte (misma crítica que ficha F01).	Población en México; estudio con datos ENIGH/CONEVAL, corte 2014 según la versión hallada.	Teruel et al., estudio académico basado en metodología e indicadores CONEVAL (clases latentes)	SIN-ID-MANIFIESTO:articulo_teruel_coneval|no hasheado en este lote|scielo.org.mx (artículo sobre clase media/CONEVAL hallado 2026-09-23)	Indicador derivado (clases latentes CONEVAL); no es reactivo único.	MEDIBLE-CON-ADQUISICIÓN	Documento académico confirmado existente por búsqueda web 2026-09-23 (scielo.org.mx; cifra 27.5% hallada para 2014, compatible con el rango ~25-27% del report); no registrado en manifiesto. faltante: artículo académico de Teruel et al. sobre clase media/seguridad económica con metodología CONEVAL, con DOI/URL y año exacto de corte, registrado con sha256.	SIN-ID-MANIFIESTO; U0 no abrió el artículo completo (solo snippet web)	ninguna	ninguna corrida con SIN-ID-MANIFIESTO (u0mf --busca teruel: 0; --busca coneval: 1, pobreza_municipal_2020 .rar, no es este estudio)	ASTRA5-MESA-MOVILIDAD	Localizar el DOI exacto del artículo de Teruel et al. y registrar en manifiesto; cotejar año de corte (2014 vs. otro).	CONC-DOC-TERUEL-CONEVAL-CLASEMEDIA		WebSearch ‘Teruel CONEVAL clase media segura 25% 27%’ (2026-09-23) → 27.5% (2014), clases latentes CONEVAL, scielo.org.mx; u0mf --busca teruel: 0 entradas; --busca coneval: 1 entrada (irrelevante, pobreza municipal).	MOVILIDAD	Cambiaría si una réplica del método de clases latentes con ENIGH más reciente diera una cuota de ‘clase media segura’ fuera del rango 20-30%.
ASTRA5-U0-CLASE-003	clasemediero-003	LECTURA-4482e7e0-01	L9 resumen ejecutivo	En encuestas de autoidentificación, del 60% (De las Heras/Forbes) ... se dice “clase media”.	FUERTE	CIFRA-PUBLICADA	a	% de personas/hogares que se autoidentifican como ‘clase media’ en encuesta De las Heras Demotecnia publicada por Forbes México.	Autoidentificación subjetiva; universo y metodología de la encuesta De las Heras no verificados en este lote.	Personas encuestadas por De las Heras/Forbes; universo y fecha exactos no confirmados en este lote.	De las Heras Demotecnia (encuesta), publicada en Forbes México; ola/año no confirmados en este lote	SIN-ID-MANIFIESTO; pieza: Forbes Mexico, 'Encuesta | 6 de cada 10 mexicanos se consideran de clase media' (encuesta De las Heras Demotecnia, colaboracion Forbes Mexico), https://forbes.com.mx/encuesta-6-de-cada-10-mexicanos-se-consideran-de-clase-media/ ; sitio propio del encuestador: https://www.demotecnia.com.mx/	identificado por WebSearch sin abrir el portal (regla de prensa): titular y resumen citan '6 de cada 10 mexicanos se consideran de clase media' y detalle declarado por Rodrigo Galvan, director de De las Heras Demotecnia (54% mujeres/46% hombres; 37% mayores de 60 anios); no se abrio el articulo.	MEDIBLE-CON-ADQUISICIÓN	MEDIBLE-CON-ADQUISICION: el documento primario existe e identificado -- articulo de Forbes Mexico con la encuesta De las Heras Demotecnia que sostiene el 60% citado por el report; localizado por WebSearch (24-sep-2026, 1 consulta) sin abrir el portal (regla de prensa). Falta registrar el articulo/ficha completa de la encuesta (n, fecha exacta, metodologia, universo) en el manifiesto.	SIN-ID-MANIFIESTO	ninguna	ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: no aplica)	ASTRA5-MESA-MOVILIDAD	Abrir/registrar en el manifiesto el articulo de Forbes Mexico (URL arriba) y la ficha tecnica de la encuesta De las Heras Demotecnia (demotecnia.com.mx) para cotejar n, fecha exacta y universo del 60%.	CONC-DOC-DELASHERAS-FORBES-AUTOID		u0mf --busca de_las_heras/demotecnia/forbes -> 0 (previo). Segunda pasada 24-sep-2026: WebSearch 'De las Heras Demotecnia encuesta autoidentificacion clase media Mexico 60%' -> 1 consulta, confirma forbes.com.mx/encuesta-6-de-cada-10-mexicanos-se-consideran-de-clase-media/ con cifra y declaracion de Rodrigo Galvan; no se abrio el portal (regla de prensa).	MOVILIDAD	Cambiaría si el documento primario no existiera con esa cifra o si el universo resultara ser sólo un subgrupo no representativo.
ASTRA5-U0-CLASE-004	clasemediero-004	LECTURA-4482e7e0-01;LECTURA-4482e7e0-10	L9 resumen ejecutivo (autoidentificación); ligada a L27 (mismo estudio Parametría 2021)	En encuestas de autoidentificación ... 77% (Parametría, salida electoral 2021) se dice “clase media”.	FUERTE	CIFRA-PUBLICADA	a	% de votantes que se autoidentifican ‘clase media’ en la encuesta de salida de Parametría, elecciones federales 2021 (n=2,192).	Universo = votantes que salieron a votar el 6-jun-2021 (no población general); autoidentificación, no medición objetiva.	Votantes a la salida de casillas, elección federal 2021, México; n=2,192.	Parametría, encuesta de salida, elecciones federales 6-jun-2021	SIN-ID-MANIFIESTO:parametria_clase_media_2021|no hasheado en este lote|parametria.com.mx/la-clase-media-como-identidad-politica-en-mexico-analisis-de-las-elecciones-de-2021/	Reactivo de autoidentificación de clase (‘¿usted se considera de clase...?’); texto exacto no cotejado en este lote.	MEDIBLE-CON-ADQUISICIÓN	Documento confirmado existente por búsqueda web 2026-09-23 (parametria.com.mx; también en scielo.org.mx pid S2448-49112022000100033); no registrado en manifiesto. faltante: artículo/base de Parametría ‘La clase media como identidad política en México: análisis de las elecciones de 2021’ con n, ponderación y texto exacto del reactivo de autoidentificación, registrado con sha256.	SIN-ID-MANIFIESTO; U0 no abrió el documento completo	ninguna	ninguna corrida con SIN-ID-MANIFIESTO (u0mf --busca parametria: 0 entradas)	ASTRA5-U3	Registrar el artículo/base de Parametría 2021 con sha256; cotejar texto exacto del reactivo de autoidentificación.	CONC-DOC-PARAMETRIA2021-AUTOID		WebSearch ‘Parametría encuesta salida 2021 clase media voto efecto nulo elecciones’ (2026-09-23) → confirma parametria.com.mx y scielo.org.mx, n=2,192, 6-jun-2021; u0mf --busca parametria: 0 entradas.	MOVILIDAD	Cambiaría si el documento no reportara esa cifra o si el universo real difiriera sustancialmente de ‘votantes a la salida de casillas’.
ASTRA5-U0-CLASE-005	clasemediero-005	LECTURA-4482e7e0-01	L9 resumen ejecutivo	La clase media es, sobre todo, una identidad aspiracional, no una posición.	FUERTE	INTERPRETACION-DEL-REPORT	mixta	Síntesis del report que etiqueta como ‘identidad aspiracional’ la brecha entre tres medidas de clase media (INEGI 42.2%, Teruel/CONEVAL 25-27%, autoidentificación 60-77%) de fuentes, muestras y universos distintos (filas 001-004).	Recombina tres mediciones que nunca se observaron en los mismos hogares/personas ni en el mismo corte; la ‘brecha’ es diferencia de tasas entre encuestas distintas, no una brecha individual medida.	No aplica: es una etiqueta interpretativa sobre resultados de tres universos distintos (hogares INEGI, población CONEVAL, votantes/encuestados De las Heras y Parametría).	No aplica (síntesis editorial del report, no un instrumento).			NO-MEDIBLE-POR-DISEÑO	Es una atribución/síntesis del propio report sobre sus filas 001-004 (medidas de fuentes/universos distintos), no una medición nueva. Ningún instrumento recorrido pregunta ‘identidad aspiracional’ como constructo unificado y comparable entre esas tres fuentes en la misma muestra: u0busca -q ‘clase media|identidad de clase’ → 0 aciertos con texto de reactivo (314,256 identidades revisadas, 9 tablas); u0busca -q ‘nivel socioeconomico|nivel social’ --encuesta enbiare → 0 aciertos. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	no aplica	ninguna	no aplica (no es medición de encuesta)	ASTRA5-MESA-MOVILIDAD	Si se quiere sostener la etiqueta, diseñar una encuesta que mida ingreso objetivo, seguridad económica y autoidentificación en los mismos hogares.	CONC-INTERP-CLASEMEDIA-IDENTIDAD-ASPIRACIONAL		u0busca -q ‘clase media|identidad de clase’ → 0 aciertos con texto; u0busca -q ‘nivel socioeconomico|nivel social’ --encuesta enbiare → 0 aciertos.	MOVILIDAD	Cambiaría si una encuesta representativa preguntara a los mismos hogares ingreso objetivo, seguridad económica y autoidentificación y la brecha entre ellas desapareciera o se invirtiera.
ASTRA5-U0-CLASE-006	clasemediero-006	LECTURA-4482e7e0-02	L11 resumen ejecutivo	México combina ~55% de informalidad laboral (INEGI, 4T2025)...	FUERTE	CIFRA-PUBLICADA	a	% de población ocupada con empleo informal (variable derivada EMP_PPAL), ENOE 2025 trimestre 4.	EMP_PPAL es variable derivada de clasificación laboral, no respuesta directa; describe informalidad, no percepción de riesgo ni miedo a caer.	Personas ocupadas de 15 años o más en vivienda particular, México; ENOE 2025 T4.	ENOE 2025 T4, cuestionario básico v7 (mismo instrumento que ASTRA5-U0-ENOE-001, ola distinta)	enoe_fd_c_bas_amp_conapo_pdf|b30dcfe76a5af601000c28d9f5101f26251ff83b948b722665871adb3ccdb5d2|fd_c_bas_amp_conapo.pdf (variable EMP_PPAL)	EMP_PPAL: “Clasificación de empleos formales e informales de la primera actividad” (variable derivada; texto de u0busca -q EMP_PPAL).	MEDIBLE-EN-CORPUS	Payload ENOE 2025T4 registrado en el manifiesto (no reservado: la reserva es solo para ENOE 2026), variable derivada EMP_PPAL localizada con texto literal por u0busca; universo declarado. Códigos exactos (1 informal/2 formal) por extraer de enoe_123_fd_c_bas_amp_pdf p.27 (mismo FD citado por ASTRA5-U0-ENOE-001, no releído íntegro en este lote).	enoe_2025_4t_microdatos|e675b41bde4fb3c183a0abd067738109c6aaf30ed314bc9fc548669fb8a1565d|raíz data_raw; U0 no abrió microdato	ninguna (ENOE 2025 T4 no está en la lista de reservas; la reserva del proyecto es solo para ENOE 2026)	RESULT de otro componente: CALC-ENOE-PISOS-0003 / RESULT-ENOE-PISOS-TABLA (ENOE 2024T3, informal 54.64% [54.17-55.09], n=193,623) — ola distinta (2024T3 vs 2025T4), sin contraste directo.	ASTRA5-U1	Extraer códigos exactos de EMP_PPAL del FD SDEM p.27 y comparar contra el CALC de 2024T3 para ver si el mismo pipeline reproduce ~55% en 2025T4.	CONC-ENOE2025T4-EMP_PPAL		u0busca -q ‘trabajo informal|empleo informal’ --encuesta enoe → 0 aciertos; u0busca -q ‘EMP_PPAL’ → 1 acierto (fd_c_bas_amp_conapo.pdf); u0mf --busca enoe_2025_4t → 2 entradas.	TRABAJO	Cambiaría si el cálculo de EMP_PPAL en ENOE 2025T4 (una vez adquirido) diera una tasa de informalidad muy distinta de ~55% o si el FD mostrara que EMP_PPAL no corresponde a la clasificación citada.
ASTRA5-U0-CLASE-007	clasemediero-007	LECTURA-4482e7e0-02	L11 resumen ejecutivo	El miedo a caer es racional, no neurótico ... la ansiedad de estatus es una respuesta adaptativa a un riesgo real de caída, no un rasgo de personalidad.	FUERTE	INTERPRETACION-DEL-REPORT	mixta	Atribución causal: de la informalidad ~55% (fila 006) y la ausencia de seguro de desempleo universal se concluye que el miedo psicológico a caer es ‘racional’.	Es un salto de estructura (informalidad, ausencia de seguro) a estado psicológico (miedo/ansiedad) sin escala mexicana de temor que lo mida ni diseño que aísle adaptación de rasgo de personalidad.	No aplica: no hay un instrumento que observe ‘miedo a caer’ como estado psicológico en población mexicana en este recorrido.	No aplica (síntesis del report).			NO-MEDIBLE-POR-DISEÑO	Atribución causal de estructura a estado psicológico sin instrumento que mida el estado mismo. Búsqueda: u0busca -q ‘miedo a caer|temor a caer|miedo a perder’ → 0 aciertos con texto (314,256 identidades, 9 tablas); u0busca -q ‘ansiedad de estatus|ansiedad social’ → 0 aciertos. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal (podría existir una escala mexicana no indexada por estos términos).	no aplica	ninguna	no aplica	ASTRA5-MESA-SALUD_MENTAL	Buscar o diseñar una escala psicométrica mexicana representativa de temor a la caída económica y contrastarla con informalidad/exposición al riesgo en los mismos hogares.	CONC-INTERP-CLASEMEDIA-MIEDO-RACIONAL		u0busca -q ‘miedo a caer|temor a caer|miedo a perder’ → 0 aciertos; u0busca -q ‘ansiedad de estatus|ansiedad social’ → 0 aciertos.; supervisor: u0busca -q 'preocup' --encuesta enif --ola 2024 → 3 aciertos, sólo P4_8_1 «suele pensar en el presente sin preocuparse por el futuro» (actitud temporal, no miedo a caer); u0busca -q 'preocup|miedo|temor' --encuesta enbiare → 0	SALUD_MENTAL	Cambiaría si una escala psicométrica mexicana representativa de temor a la caída mostrara que el temor no varía con informalidad, seguro de desempleo o acceso a salud.
ENLACE	clasemediero-008	LECTURA-4482e7e0-03	L13 resumen ejecutivo	“50 de cada 100 personas que nacen en hogares con bajos recursos económicos permanecen en esa misma condición durante la adultez” (CEEY, ESRU-EMOVI 2023).	FUERTE	ENLACE	a	VER-CONTRATO ASTRA5-U0-MER-013.	VER-CONTRATO ASTRA5-U0-MER-013 (matriz observacional intergeneracional; no mide ingreso monetario ni sigue toda la vida de cada persona).	Personas de 25-64 años en México, ESRU-EMOVI 2023, n analítica 14,924 (no 17,843, que es la muestra total de la encuesta — corrección de la cruce CEEY-EMOVI2023-Q1-MATRIZ).	CEEY ESRU-EMOVI 2023, Informe de movilidad social en México 2025 (VER-CONTRATO)	VER-CONTRATO ASTRA5-U0-MER-013	VER-CONTRATO ASTRA5-U0-MER-013	MEDIBLE-CON-ADQUISICIÓN	VER-CONTRATO ASTRA5-U0-MER-013 (mismo hallazgo ya cerrado por otro lote sobre el report ‘Mérito’; aquí se ENLAZA porque clasemediero cita la misma cifra de la misma matriz CEEY).	VER-CONTRATO ASTRA5-U0-MER-013	VER-CONTRATO ASTRA5-U0-MER-013 (PDF D.R. © CEEY 2025 sin licencia de redistribución)	VER-CONTRATO ASTRA5-U0-MER-013 (sin RESULT ESRU-EMOVI 2023 compatible en main)	ASTRA5-MESA-MOVILIDAD	Ninguna nueva: seguir la siguiente_operacion ya fijada por ASTRA5-U0-MER-013.	CONC-DOC-CEEY-EMOVI2023-Q1Q1	ASTRA5-U0-MER-013	Cruce de deduplicación del paquete: CEEY-EMOVI2023-Q1-MATRIZ; grep ASTRA5-U0-MER-013 en forense/analisis/dominios/mapa-parcial-v0_1.tsv (id_afirmacion) → 1 fila hallada y leída íntegra.	MOVILIDAD	VER-CONTRATO ASTRA5-U0-MER-013.
ENLACE	clasemediero-009	LECTURA-4482e7e0-03	L13 resumen ejecutivo	...y solo 2 de cada 100 ascienden al quintil más alto (CEEY, ESRU-EMOVI 2023).	FUERTE	ENLACE	a	VER-CONTRATO ASTRA5-U0-MER-014.	VER-CONTRATO ASTRA5-U0-MER-014.	Personas de 25-64 años en México, ESRU-EMOVI 2023, n analítica 14,924.	CEEY ESRU-EMOVI 2023, Informe de movilidad social en México 2025 (VER-CONTRATO)	VER-CONTRATO ASTRA5-U0-MER-014	VER-CONTRATO ASTRA5-U0-MER-014	MEDIBLE-CON-ADQUISICIÓN	VER-CONTRATO ASTRA5-U0-MER-014.	VER-CONTRATO ASTRA5-U0-MER-014	VER-CONTRATO ASTRA5-U0-MER-014 (PDF D.R. © CEEY 2025 sin licencia de redistribución)	VER-CONTRATO ASTRA5-U0-MER-014	ASTRA5-MESA-MOVILIDAD	Ninguna nueva: seguir la siguiente_operacion ya fijada por ASTRA5-U0-MER-014.	CONC-DOC-CEEY-EMOVI2023-Q1Q5	ASTRA5-U0-MER-014	Cruce de deduplicación del paquete: CEEY-EMOVI2023-Q1-MATRIZ; grep ASTRA5-U0-MER-014 en mapa-parcial-v0_1.tsv → 1 fila hallada y leída íntegra.	MOVILIDAD	VER-CONTRATO ASTRA5-U0-MER-014.
ASTRA5-U0-CLASE-008	clasemediero-010	LECTURA-4482e7e0-03	L13 resumen ejecutivo	El origen es destino. Esto hace que la posición de clase media sea difícil de alcanzar y fácil de perder.	FUERTE	INTERPRETACION-DEL-REPORT	mixta	Extrapola la matriz intergeneracional de origen/destino (filas 008-009, Q1→Q1 y Q1→Q5) a una afirmación sobre riesgo de caída intrageneracional (anual) desde la clase media, que la matriz no mide.	La matriz CEEY es intergeneracional (origen de nacimiento vs. destino en adultez), no intrageneracional/anual; ‘fácil de perder’ implica un mecanismo de caída de corto plazo que la matriz Q1 no observa (ya señalado por la cruce CEEY-EMOVI2023-Q1-MATRIZ y por la ficha F03: CAIDA-ANUAL-PENDIENTE).	No aplica directamente: se necesitaría un panel de hogares para observar la probabilidad anual de que una persona de clase media caiga de posición.	No aplica (síntesis).			NO-MEDIBLE-POR-DISEÑO	La matriz Q1→Q1/Q5 citada (filas 008-009) es intergeneracional y no observa caída anual intrageneracional desde clase media. Un panel de hogares existe en el corpus (ENNVIH 2002/2005/2009; ENASEM 2018/2021/2024, u0mf --busca ennvih / enasem) que en principio podría derivar transiciones de ingreso entre olas, pero ningún CALC ni RESULT del corpus lo hace hoy para esta pregunta y este lote no computa microdato (CERO MICRODATO). No se identificó instrumento que YA mida este componente tras este recorrido; no equivale a imposibilidad universal.	no aplica	ninguna	ninguna corrida con este componente (u0mf --calc: no aplica, no hay payload único)	ASTRA5-MESA-MOVILIDAD	Explorar si ENNVIH (panel 2002-2005-2009) o ENASEM (panel 2018-2021-2024) permiten derivar, con adquisición y autorización, una probabilidad de caída anual desde clase media.	CONC-INTERP-CLASEMEDIA-FACIL-DE-PERDER		u0mf --busca ennvih (paneles 2002/2005/2009 con datos registrados); u0mf --busca enasem (paneles 2018/2021/2024 con datos registrados); u0mf --calc enbiare2021_bd_csv_zip → 0 corridas (de 326).	MOVILIDAD	Cambiaría si una serie panel de hogares mostrara que la probabilidad anual de caída desde clase media es baja/estable en vez de alta, o si mostrara que el origen no predice la caída de corto plazo.
