id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-SALMEN-001	salud-mental-001	LECTURA-fb2ddd66-01	L20	el 28.6% de la poblacion presento algunos de los 23 trastornos de la CIE alguna vez en su vida, el 13.9% lo reporto en los ultimos 12 meses y el 5.8% en los ultimos 30 dias"; ansiedad 14.3%, sustancias 9.2%, afectivos 9.1% (Medina-Mora et al., Salud Mental 2003)	NO-EXPLICITO	CIFRA-PUBLICADA	a	Prevalencia de vida/12m/30d de 23 trastornos CIE-10 (CIDI v15) en poblacion urbana 18-65 anios; prevalencia por categoria (ansiedad, sustancias, afectivos)	ENEP es urbana 18-65 (no cubre rural/indigena); encuesta de 2001-2002 (mas de 20 anios); no distingue causalidad, solo prevalencia	persona; poblacion urbana no institucionalizada 18-65 anios, 6 regiones; ENEP 2001-2002 (N=5,826 entrevistas completas)	ENEP (Encuesta Nacional de Epidemiologia Psiquiatrica) 2001-2002 (CIDI computarizado v15)	web:medigraphic.com/pdfs/salmen/sam-2003/sam034a.pdf p.2-6 (leido integro por U0 el 2026-09-23, no esta en manifiesto)	CIDI v15 (DSM-IV/CIE-10); texto verificado en fuente primaria: "El 28.6% de la poblacion mexicana presento algunos de los 23 trastornos de la CIE alguna vez en su vida, el 13.9% lo reporto en los ultimos 12 meses y el 5.8 reporto trastornos mentales durante los ultimos 30 dias... los mas frecuentes fueron los trastornos de ansiedad (14.3%)"	MEDIBLE-CON-ADQUISICIÓN	faltante: articulo Medina-Mora ME et al., 'Prevalencia de trastornos mentales y uso de servicios: resultados de la ENEP en Mexico', Salud Mental 26(4), 2003 (registrar PDF/manifiesto). ENEP no tiene payload_id en manifiesto (u0mf --busca enep: 0; --busca 'salud mental': 0; u0busca -q 'trastorno mental|cie-10': 0 aciertos de 314256 identidades). Texto SI comprobado por U0 leyendo el articulo primario completo (Medina-Mora et al. 2003) via web el 2026-09-23; cifras 28.6/13.9/5.8% y 14.3/9.2/9.1% confirmadas verbatim.	SIN-ID-MANIFIESTO (ENEP 2003); documento primario leido en web, no registrado en manifiesto		no aplica (dato no registrado); ninguna corrida con ENEP en corrida0/corridas.tsv	ASTRA5-MESA-SALUD	Adquirir/registrar en manifiesto: Medina-Mora ME et al. 'Prevalencia de trastornos mentales y uso de servicios: resultados de la ENEP en Mexico', Salud Mental 26(4):1-16, 2003 (medigraphic.com/pdfs/salmen/sam-2003/sam034a.pdf); considerar microdato ENEP si esta disponible via ICPSR/INPRFM.	CONC-DOC-ENEP-2003		u0mf --busca enep: 0 de 1680; u0mf --busca 'salud mental': 0 de 1680; u0busca -q 'trastorno mental|cie-10|cie10': 0 de 314256 identidades (113780 con texto); web: WebSearch 'Medina-Mora 2003 Salud Mental ENEP 28.6' + WebFetch medigraphic.com/pdfs/salmen/sam-2003/sam034a.pdf (leido via Read multimodal, 6 paginas), 2026-09-23	SALUD_MENTAL	Cambiaria si una re-medicion con el mismo CIDI en muestra representativa actual mostrara una prevalencia de vida sustancialmente distinta de 28.6%, o si se documentara un error de computo en el articulo de 2003.
ASTRA5-U0-SALMEN-002	salud-mental-002	LECTURA-fb2ddd66-01	L20	Rafful et al. (J. Affect. Disord., 2012) resumen que "in Mexico one out of five individuals with any mood disorder receives treatment during the first year"	NO-EXPLICITO	CIFRA-PUBLICADA	a	Proporcion de personas con trastorno afectivo (mood disorder) que recibe tratamiento durante el primer anio desde el inicio del trastorno	Denominador distinto al de prevalencia de vida (G1-R1): es 'contacto con tratamiento dentro del primer anio' sobre quienes ya tienen el trastorno, no sobre la poblacion general; requiere el articulo completo para edad/cohorte exactos	persona; submuestra ENEP con trastorno afectivo; retrospectivo sobre cohortes de inicio del trastorno	Reanalisis de ENEP 2001-2002 (Rafful C. et al., J Affect Disord, 2012)	web: PubMed/ScienceDirect (no leido integro por U0 en este lote; solo verificado el titulo/resumen via WebSearch)	no verificado en este lote mas alla del resumen bibliografico (PMID no confirmado por U0)	MEDIBLE-CON-ADQUISICIÓN	faltante: articulo completo Rafful C et al., 'Depression, gender, and the treatment gap in Mexico', J Affect Disord, 2012 (PMID 22341482). Documento IDENTIFICADO (emisor/autor, titulo, revista, anio, PMID) via WebSearch, que confirma que la frase citada por el report coincide con el resumen del articulo; el cotejo del denominador exacto y de la ventana 'primer anio' contra la tabla completa queda de residual en siguiente_operacion.	SIN-ID-MANIFIESTO		no aplica	ASTRA5-MESA-SALUD	Leer articulo completo (residual: cotejar denominador exacto y ventana temporal 'primer anio' contra la tabla completa) y registrar en manifiesto: Rafful C, Medina-Mora ME, et al., 'Depression, gender, and the treatment gap in Mexico', Journal of Affective Disorders, abril 2012 (PMID 22341482).	CONC-DOC-RAFFUL-2012		WebSearch 'Rafful 2012 treatment gap Mexico mood disorder one out of five' (2026-09-23): confirma frase via resumen PubMed PMID 22341482; no se hizo WebFetch del texto completo (presupuesto web)	SALUD_MENTAL	Cambiaria si el articulo de Rafful, leido completo, reportara una proporcion distinta a 'uno de cada cinco' o un denominador que no sea trastorno afectivo en el primer anio.
ASTRA5-U0-SALMEN-003	salud-mental-003	LECTURA-fb2ddd66-01	L20	Borges, Wang et al. (AJPH, 2007) documentan demoras de "14 years for mood disorders, and 30 years for anxiety disorders" (10 anios para sustancias)	NO-EXPLICITO	CIFRA-PUBLICADA	a	Mediana de anios entre inicio del trastorno y primer contacto de tratamiento, por categoria diagnostica (afectivos/ansiedad/sustancias)	Es medida de demora (retrospectiva, sujeta a sesgo de recuerdo), no de prevalencia ni de acceso actual; requiere el articulo para el denominador exacto (solo quienes eventualmente buscaron ayuda)	persona; submuestra ENEP con trastorno y contacto de tratamiento alguna vez; retrospectivo	Reanalisis de ENEP 2001-2002 (Borges G, Wang PS, et al., ~2007)	no leido integro por U0 en este lote (identificado solo por WebSearch/titulo del reporte)	no verificado en este lote	MEDIBLE-CON-ADQUISICIÓN	faltante: articulo Borges G, Wang PS, Medina-Mora ME, et al., sobre demora de tratamiento en Mexico, AJPH ~2007. Documento IDENTIFICADO (autores, tema, revista, anio aproximado) por el propio texto del report; U0 no leyo el articulo completo en este lote (presupuesto web priorizado en otros items), por lo que el cotejo de las medianas exactas (14/30/10 anios) queda de residual en siguiente_operacion.	SIN-ID-MANIFIESTO		no aplica	ASTRA5-MESA-SALUD	Leer articulo completo (residual: cotejar medianas exactas 14/30/10 anios) y registrar en manifiesto: Borges G, Wang PS, Medina-Mora ME, et al. 'Delay of first treatment contact for mental disorders in Mexico', American Journal of Public Health, 2007 (ver tambien salud-mental-005, Notas de metodo L318).	CONC-DOC-BORGESWANG-2007		no se corrio busqueda web dedicada a este item en este lote (se prioriz Rafful, DOF, INEGI-suicidio, ENCOVID, Medina-Mora dentro del limite de 12 consultas)	SALUD_MENTAL	Cambiaria si el articulo, leido completo, reportara medianas de demora distintas a 14/30/10 anios o un diseno de censura que invalide la mediana reportada.
ASTRA5-U0-SALMEN-004	salud-mental-004	INT-L117	L117	Borges/Wang (2007): proporciones que alguna vez hicieron contacto de tratamiento -- "mood (69.9%), anxiety (53.2%), and substance use (22.1%)" -- con demoras de 14 y 30 anios; Kohn et al. (2018) estiman una brecha del 80%	NO-EXPLICITO	CIFRA-PUBLICADA	a	Proporcion de personas con cada tipo de trastorno que alguna vez (en cualquier momento, no solo primer anio) tuvo contacto de tratamiento	'Contacto alguna vez' es un desenlace distinto de 'tratamiento en el primer anio' (salud-mental-002) y de prevalencia de vida (salud-mental-001); no debe fusionarse con esos denominadores	persona; submuestra ENEP por categoria diagnostica; contacto de tratamiento acumulado (no acotado a un ano)	Reanalisis de ENEP 2001-2002 (Borges/Wang 2007)	no leido integro por U0 en este lote	no verificado en este lote	MEDIBLE-CON-ADQUISICIÓN	faltante: mismo articulo Borges/Wang ~2007 (ver salud-mental-003), tabla de 'ever made treatment contact' por categoria diagnostica. Documento IDENTIFICADO por el propio texto del report (cifra 69.9/53.2/22.1% no citada en ninguna unidad G/P, nueva de este lote); U0 no leyo la tabla completa en este lote, el cotejo exacto queda de residual en siguiente_operacion.	SIN-ID-MANIFIESTO		no aplica	ASTRA5-MESA-SALUD	Mismo articulo que salud-mental-003 (Borges/Wang ~2007); leer tabla de 'ever made treatment contact' por categoria diagnostica (residual: cotejar 69.9/53.2/22.1%).	CONC-DOC-BORGESWANG-2007		lectura completa del report L113-122 (Patron 1); sin busqueda de herramienta adicional (cifra no tiene instrumento en el corpus, es documental)	SALUD_MENTAL	Cambiaria si el articulo reportara proporciones de contacto distintas a 69.9/53.2/22.1% o si esas cifras resultaran ser de otro pais del estudio WMH.
ASTRA5-U0-SALMEN-005	salud-mental-005	INT-L318	L318	la ENEP/Salud Mental 2003 (base CIE-10, 23 trastornos) reporta 28.6%, mientras que el analisis DSM-IV en British Journal of Psychiatry (2007) reporta 26.1% de vida y 36.4% de riesgo proyectado. No deben conflactuarse	NO-EXPLICITO	CIFRA-PUBLICADA	a	Prevalencia de vida segun algoritmo diagnostico DSM-IV (distinto del CIE-10 de salud-mental-001) y riesgo proyectado a edad de mayor exposicion, misma encuesta ENEP	Mismo dato crudo (ENEP) pero distinto algoritmo diagnostico (DSM-IV vs CIE-10) y distinta metrica ('riesgo proyectado' es una extrapolacion de supervivencia, no una prevalencia observada); el reporte de merito ya advierte no conflactuar ambas cifras	persona; misma poblacion ENEP 18-65 urbana; diagnostico DSM-IV via CIDI	Reanalisis de ENEP 2001-2002 bajo DSM-IV (British Journal of Psychiatry, 2007)	no leido integro por U0 en este lote (articulo distinto de Borges/Wang AJPH 2007; mismo anio, otra revista)	no verificado en este lote	MEDIBLE-CON-ADQUISICIÓN	faltante: articulo sobre ENEP bajo DSM-IV, British Journal of Psychiatry, 2007 (posiblemente Medina-Mora ME et al. o Borges G et al., BJP 190/2007). Documento IDENTIFICADO (revista, anio, tema exacto) por el propio texto del report en sus Notas de metodo (L316-322), que lo distingue explicitamente de la cifra CIE-10 de G1; U0 no leyo el articulo en este lote, el cotejo de 26.1%/36.4% queda de residual en siguiente_operacion.	SIN-ID-MANIFIESTO		no aplica	ASTRA5-U0	Identificar con precision y leer el articulo BJP 2007 sobre ENEP-DSM-IV (residual: cotejar 26.1%/36.4%).	CONC-DOC-ENEP-DSMIV-2007		lectura integra del report, seccion 'Notas de metodo y limitaciones de las fuentes' (L316-322); sin busqueda de herramienta adicional (afirmacion puramente documental externa)	SALUD_MENTAL	Cambiaria si el articulo BJP 2007, leido completo, no reportara 26.1%/36.4% o si esas cifras correspondieran a otra submuestra.
ASTRA5-U0-SALMEN-006	salud-mental-006	LECTURA-fb2ddd66-02	L22	El gasto en salud mental ronda ~2% del presupuesto de salud (Commonwealth Fund cita 2.2% para 2021; el CIEP estima 1.3-1.6% segun el anio)	NO-EXPLICITO	CIFRA-PUBLICADA	mixta	Proporcion del presupuesto publico de salud asignada a salud mental, por anio fiscal y fuente	Es gasto administrativo/presupuestal (no una conducta de persona/hogar observable en encuesta); las dos fuentes citadas (Commonwealth Fund, CIEP) usan clasificaciones presupuestales y anios distintos y no deben promediarse (asi lo advierte la propia ficha de Codex)	gasto publico federal; presupuesto de salud, anios 2021 (Commonwealth) y variable (CIEP)	Commonwealth Fund (revision de sistemas de salud, 2021); CIEP (series presupuestales, Mexico)	no registrado en manifiesto (u0mf --busca commonwealth: 0; --busca ciep: 0, de 1680)	no aplica (no es reactivo de encuesta; es agregado presupuestal)	MEDIBLE-CON-ADQUISICIÓN	faltante: Commonwealth Fund, 'International Health Care System Profiles: Mexico' (2021) y serie de gasto en salud mental del CIEP. Documentos IDENTIFICADOS (Commonwealth Fund Mexico health system review 2021; series del CIEP) pero ausentes del manifiesto y no leidos por U0 en este lote (presupuesto web se prioriz suicidio/DOF/ENCOVID/ENEP). No es 'una encuesta entera': son informes/series puntuales, adquiribles.	SIN-ID-MANIFIESTO		no aplica	ASTRA5-MESA-SALUD	Adquirir: Commonwealth Fund, 'International Health Care System Profiles: Mexico' (2021 update); CIEP, serie de gasto en salud mental por anio (ciep.mx). Registrar en manifiesto con URL y fecha de consulta.	CONC-DOC-GASTOSM-2021		u0mf --busca commonwealth: 0 de 1680; u0mf --busca ciep: 0 de 1680; u0mf --busca 'salud mental': 0 de 1680	SALUD_MENTAL	Cambiaria si el documento de Commonwealth Fund o CIEP, leido completo, reportara una cifra de gasto sustancialmente distinta a 1.3-2.2%, o una clasificacion presupuestal incompatible con 'gasto en salud mental'.
ASTRA5-U0-SALMEN-007	salud-mental-007	LECTURA-fb2ddd66-02	L22	~1.6 psiquiatras/100k (WHO Atlas 2020), fuertemente concentrados en tres estados; mas del 40% de ellos en la Ciudad de Mexico	NO-EXPLICITO	CIFRA-PUBLICADA	mixta	Numero de psiquiatras registrados por 100,000 habitantes y su distribucion geografica (concentracion en CDMX/tres estados)	Es un conteo administrativo de personal de salud (registro profesional), no una conducta de persona observable en encuesta de hogares; el ano base (2020) y la fuente (WHO Atlas) difieren de otras estimaciones citadas en el mismo report (~1.1/100k, sector publico 2024, segun Notas de metodo L319)	profesional de salud; registro nacional de psiquiatras, 2020 (WHO Atlas) vs. estimaciones 2024 del sector publico	WHO Mental Health Atlas 2020	no registrado en manifiesto (u0mf --busca 'who atlas': 0 de 1680)	no aplica (agregado administrativo, no reactivo de encuesta)	MEDIBLE-CON-ADQUISICIÓN	faltante: WHO, 'Mental Health Atlas 2020 -- Mexico country profile'. Documento IDENTIFICADO (WHO Mental Health Atlas 2020, perfil Mexico) pero ausente del manifiesto y no leido por U0 en este lote. El propio report (L319) ya advierte que hay una tercera estimacion (~1.1/100k, 2024) que tampoco debe promediarse con esta.	SIN-ID-MANIFIESTO		no aplica	ASTRA5-MESA-SALUD	Adquirir: WHO, 'Mental Health Atlas 2020 -- Mexico country profile' (who.int); cotejar con la cifra de ~1.1 psiquiatras/100k 2024 citada en Notas de metodo del mismo report antes de reportar una sola cifra.	CONC-DOC-PSIQUIATRASMX-2020		u0mf --busca 'who atlas': 0 de 1680; u0busca -q 'psicolog|psiquiatr' (sin filtro): 56 aciertos, todos de ENVIPE (atencion psicologica a victimas de delito), ninguno sobre densidad de psiquiatras	SALUD_MENTAL	Cambiaria si el WHO Atlas 2020, leido completo, reportara una densidad distinta a 1.6/100k o una concentracion geografica distinta a CDMX/3 estados.
ASTRA5-U0-SALMEN-008	salud-mental-008	LECTURA-fb2ddd66-03	L24	El Somatic Symptom Index de Escobar (1987, 1989) mostro prevalencias de somatizacion abreviada de 4.4%-20% frente a 0.3%-0.7% del trastorno completo del DSM-III, mas alta en mujeres, baja escolaridad y origen hispano	NO-EXPLICITO	CIFRA-PUBLICADA	b	Prevalencia de sindrome de somatizacion (SSI, umbral abreviado) vs. trastorno de somatizacion completo (DSM-III), por sexo/escolaridad/origen etnico	Estudios clinicos de Escobar (1987/1989) en poblacion de origen hispano en EE.UU. (Los Angeles ECA), no en Mexico; el propio report lo marca '[MAS MALINTERPRETADO]'. No hay instrumento SSI identificado en el corpus mexicano recorrido (u0busca 'somatiz': 0 de 314256 identidades) Supervisor: el estudio es evidencia (b) sobre población hispana o mexicano-americana en EE.UU.; el dictamen documental (existencia del estudio) no la convierte en evidencia sobre residentes en México.	persona; muestras clinicas/comunitarias de origen hispano en EE.UU., anios 1980s	Somatic Symptom Index (Escobar JI et al., 1987, 1989), estudio ECA Los Angeles	SIN-ID-MANIFIESTO; identificados por busqueda web (2026-09-24), no leidos en texto completo por U0 (solo ficha/resumen): (1) Escobar JI et al. 'Somatization in the community', Arch Gen Psychiatry 1987;44(8):713-8, DOI 10.1001/archpsyc.1987.01800200039006, PMID 3498454; (2) Escobar JI et al. 'Somatic symptom index (SSI)...', J Nerv Ment Dis 1989;177(3):140-6, PMID 2918297.	No aplica: SSI es un indice clinico derivado del Diagnostic Interview Schedule (DIS), no un reactivo de encuesta; no esta registrado en el manifiesto ni tiene equivalente en el corpus mexicano recorrido.	MEDIBLE-CON-ADQUISICIÓN	Existencia e identidad de los dos articulos de Escobar confirmada por busqueda web (2026-09-24, 2 consultas): (1) Escobar JI, Burnam MA, Karno M, Forsythe A, Golding JM. 'Somatization in the community'. Arch Gen Psychiatry. 1987;44(8):713-8, DOI 10.1001/archpsyc.1987.01800200039006, PMID 3498454; (2) Escobar JI, Rubio-Stipec M, Canino G, Karno M. 'Somatic symptom index (SSI): a new and abridged somatization construct...'. J Nerv Ment Dis. 1989;177(3):140-6, PMID 2918297. El dictamen documental (existencia del estudio) NO convierte la afirmacion en evidencia sobre residentes en Mexico: la muestra es poblacion de origen hispano/mexicano-americana en Los Angeles ECA (procedencia b), como ya senalo el supervisor. Ademas ningun instrumento del corpus mexicano recorrido usa el SSI (u0busca -q 'somatiz|somatico': 0 de 314256 identidades; u0mf --busca escobar: 0 de 1680).	SIN-ID-MANIFIESTO; faltante: registrar ambos articulos de Escobar (DOI 10.1001/archpsyc.1987.01800200039006; PMID 2918297) en el manifiesto; U0 no abrio microdato.		ninguna corrida (no hay payload_id que buscar)	ASTRA5-MESA-SALUD	Adquirir y registrar en el manifiesto los dos articulos de Escobar (1987 DOI 10.1001/archpsyc.1987.01800200039006; 1989 PMID 2918297); leer texto completo y cotejar 4.4%-20% vs 0.3%-0.7% y el patron por sexo/escolaridad/origen. Para el dato mexicano equivalente, explorar escalas de sintomas somaticos (PHQ-15, SSS-8) en ENSANUT u otra encuesta mexicana; no localizadas en este corpus.	CONC-DOC-ESCOBAR-SSI-1987		u0mf --busca escobar: 0 de 1680; u0busca -q 'somatiz|somatico': 0 de 314256 identidades (113780 con texto). Segunda pasada (2026-09-24, 2 consultas web): WebSearch 'Escobar 1987 Somatic Symptom Index Mexican American Los Angeles ECA somatization' -> confirma Escobar et al. 1987 Arch Gen Psychiatry 44(8):713-8, DOI 10.1001/archpsyc.1987.01800200039006, PMID 3498454, y localiza articulo 1989 via PubMed PMID 2918297; WebSearch 'Escobar "Somatization in the community" 1987 Archives General Psychiatry DOI PMID' -> confirma cita completa y DOI.	SALUD_MENTAL	Diseno que lo permitiria: una encuesta mexicana que aplique el SSI (o un indice de sintomas somaticos equivalente, p.ej. PHQ-15) en muestra representativa de residentes en Mexico, no en diaspora.
ASTRA5-U0-SALMEN-009	salud-mental-009	LECTURA-fb2ddd66-04	L26	Nervios, susto y ataque de nervios son idioms of distress reconocidos por la psiquiatria cultural (Guarnaccia, Lewis-Fernandez, Kirmayer; DSM-5 formulacion cultural) y correlacionan fuertemente con depresion, panico y TEPT en poblaciones socioeconomicamente vulnerables	NO-EXPLICITO	INTERPRETACION-DEL-REPORT	mixta	Presencia del idioma 'nervios'/'susto' como reactivo de salud mental en encuestas mexicanas, y su tratamiento como sintoma psicosomatico (no como ausencia de trastorno)	El corpus SI tiene el item 'nervios' (ENNVIH, como sintoma psicosomatico tipo checklist) pero NO tiene 'ataque de nervios' como frase ni 'susto' como reactivo aislado (aparece agrupado con 'empacho, mal de ojo o aire' como categoria diagnostica popular en ENSANUT 2018, no como escala); no se puede medir la correlacion nervios-depresion-panico-TEPT sin cruzar variables dentro del mismo instrumento (ENNVIH SI tiene ambas: modulo SM y items de salud mental, pendiente de cruce)	persona; poblacion adulta en hogares ENNVIH 2002/2005/2009 (panel MxFLS)	ENNVIH-1 (2002), ENNVIH-2 (2005-06), ENNVIH-3 (2009-12), modulo IIIb 'Salud Mental' (SM)	ehh02cb_b3b|fa022876e336e975efebae7afb91e6beca3f92c915a57238de79f71db2f1ed6b, raiz data_raw, p.16 (manual de codificacion, no reservado)	SM11 'SE HA SENTIDO NERVIOSO': 1. Si, algunas veces (6893) / 2. Si, muchas veces (782) / 3. Si, todo el tiempo (210) / 4. No (11918); total 19803 (ENNVIH 2002). Item hermano SM10 'siente presion en el pecho', SM12 'se ha sentido mas cansado'.	MEDIBLE-EN-CORPUS	El item 'sentirse nervioso' (idiom de distress) SI esta en un instrumento con payload_id real y no reservado (ENNVIH), con texto literal citado via u0pdf (pagina 16 del manual de codificacion) y u0busca (etiqueta de variable). 'Ataque de nervios' como frase exacta no se encontro (u0pdf -q 'ataque de nervios': 0 de 349 PDF; u0busca -q 'ataque': 126 aciertos, 0 con 'nervios'); 'susto' solo aparece agrupado con otros 3 diagnosticos populares en ENSANUT 2018 utilizadores (no aislado). La correlacion con depresion/panico/TEPT no esta medida por U0 (requeriria cruce, no lo hizo).	ennvih1_2002_hogar_dta|8b9b51904ca8790421d82a8a81f7f4edbce9a296cba2ce86fef74f8f379b5923|raiz data_raw; U0 no abrio microdato		u0mf --calc ennvih1_2002_hogar_dta: 10 corridas (CALC-0003-v4 SELLADA, CALC-R-DIN-M-01-v4 SELLADA, CALC-TANDAS-ENNVIH-PANEL-0001 SELLADA), ninguna sobre el modulo SM/nervios (son de credito/tandas, otro dominio)	ASTRA5-MESA-SALUD	Medir prevalencia de SM11 (nervioso) por sexo/edad en ENNVIH; buscar 'ataque de nervios'/'susto' como reactivo aislado en otra fuente (ENAPRECE, ENADIS) antes de declarar ausencia definitiva; cruzar SM11 con items depresivos del mismo modulo IIIb.	CONC-ENNVIH2002-SM11		u0busca -q 'nervios': 23 aciertos con texto de 314256 identidades (ENNVIH x3 olas, ENASIC2022, ENSANUT2024 adolescentes, EDER2017, ENDIREH2016/2006); u0pdf -q 'susto': 1 de 349 (ENSANUT2018 utilizadores p.2, agrupado); u0pdf -q 'ataque de nervios': 0 de 349; u0pdf -q 'nervioso' --id ehh02cb_b3b: 1 coincidencia p.16	SALUD_MENTAL	Cambiaria si, al cruzar SM11 con los items depresivos del mismo modulo IIIb, la asociacion resultara nula o negativa en la muestra ENNVIH.
ASTRA5-U0-SALMEN-010	salud-mental-010	INT-L126	L126	los latinos en tratamiento son ~40% mas propensos a reportar quejas somaticas junto con la depresion (Husain et al. 2007); nervios y susto 'strongly associated with depression' (Baer et al.)	NO-EXPLICITO	CIFRA-PUBLICADA	b	Razon de probabilidad de reportar quejas somaticas junto con depresion, en pacientes latinos en tratamiento (EE.UU.), y asociacion nervios/susto con depresion	Muestras clinicas de latinos en EE.UU. (Husain, Baer), no de residentes en Mexico; U0 no leyo los articulos originales en este lote Supervisor: el estudio es evidencia (b) sobre población hispana o mexicano-americana en EE.UU.; el dictamen documental (existencia del estudio) no la convierte en evidencia sobre residentes en México.	persona; pacientes latinos en tratamiento en EE.UU.	Husain et al. 2007; Baer et al. (estudios clinicos, EE.UU.)	SIN-ID-MANIFIESTO; identificados por busqueda web (2026-09-24), no leidos en texto completo por U0: (1) Husain MM et al. 'Pain in depression: STAR*D study findings', J Psychosom Res 2007;63:113-122; (2) Baer RD et al., candidato (a) 'A Cross-Cultural Approach to the Study of the Folk Illness Nervios', Cult Med Psychiatry 2003;27(3):315-337, o candidato (b) 'Susto and Nervios: Expressions for Stress and Depression', Cult Med Psychiatry 2008;32(3):406-420, DOI 10.1007/s11013-008-9101-7.	No aplica en este lote: no se leyo el texto completo de ninguno de los tres articulos; el cruce equivalente en corpus mexicano seria SM11 (nervioso) con items depresivos del modulo IIIb de ENNVIH (ver salud-mental-009), no ejecutado por U0.	MEDIBLE-CON-ADQUISICIÓN	Existencia e identidad confirmadas por busqueda web (2026-09-24, 4 consultas). (1) Husain: Husain MM, Rush AJ, Trivedi MH, McClintock SM, Wisniewski SR, Davis L, Luther JF, Zisook S, Fava M. 'Pain in depression: STAR*D study findings'. Journal of Psychosomatic Research. 2007;63:113-122 (muestra STAR*D n=3745, pacientes ambulatorios con depresion mayor no psicotica; coincide con el hallazgo de ~40% mas quejas somaticas en latinos vs. blancos). (2) Baer et al.: dos candidatos del mismo grupo de autores sobre nervios/susto y depresion, sin determinar cual cita exactamente el report: (a) Baer RD, Weller SC, Garcia de Alba Garcia J, Glazer M, Trotter M, Pachter L, Klein RE. 'A Cross-Cultural Approach to the Study of the Folk Illness Nervios'. Culture, Medicine and Psychiatry. 2003;27(3):315-337; (b) mismo grupo, 'Susto and Nervios: Expressions for Stress and Depression'. Culture, Medicine and Psychiatry. 2008;32(3):406-420, DOI 10.1007/s11013-008-9101-7 (titulo mas cercano a la cita del report). El dictamen documental (existencia de los estudios) NO convierte la afirmacion en evidencia sobre residentes en Mexico: las muestras son pacientes latinos en tratamiento en EE.UU. (procedencia b), como ya senalo el supervisor. Ademas ningun instrumento del corpus mexicano recorrido cruza 'nervios'/'susto' con una escala de depresion validada en la misma encuesta.			no aplica	ASTRA5-MESA-SALUD	Adquirir Husain et al. 2007 (J Psychosom Res 63:113-122) y confirmar cual de los dos articulos de Baer et al. (2003 Cult Med Psychiatry 27(3):315-337 o 2008 DOI 10.1007/s11013-008-9101-7) es el citado por el report; leer texto completo y cotejar el ~40% y la asociacion nervios/susto-depresion. Para el equivalente mexicano: cruzar SM11 (nervioso) con los items depresivos del mismo modulo IIIb de ENNVIH (ver salud-mental-009); eso si seria observable en corpus.	CONC-DOC-HUSAIN-BAER		lectura del cuerpo del report (Patron 2, L124-131); u0busca -q 'somatiz|somatico': 0 de 314256 (ver salud-mental-008). Segunda pasada (2026-09-24, 4 consultas web): WebSearch 'Husain 2007 Latino patients treatment somatic complaints depression more likely' -> confirma Husain et al. 2007 STAR*D, J Psychosom Res 63:113-122; WebSearch 'Husain 2007 Pain in depression STARD Journal of Psychosomatic Research DOI' -> confirma cita completa; WebSearch 'Baer nervios susto strongly associated with depression Mexican culture-bound syndrome' -> ubica grupo de autores Baer et al.; WebSearch 'Baer Susto and Nervios Culture Medicine and Psychiatry 2003 authors volume pages' -> identifica dos candidatos (2003 y 2008, DOI 10.1007/s11013-008-9101-7), sin resolver cual cita el report.	SALUD_MENTAL	Diseno que lo permitiria: una encuesta mexicana que mida simultaneamente quejas somaticas y depresion en la misma persona, en residentes en Mexico (no en pacientes latinos en EE.UU.).
