id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-JUV-001	juventud-001	LECTURA-96b842bb-01	L15 Key Findings 1; L74-L76 Patrón 1	solo 16.9% de los nacidos entre 1998 y 2007 se independizó antes de los 18 años, frente a 31.1% de generaciones previas, con brecha de género (más mujeres que hombres se independizaron temprano, ligado a unión conyugal)	Sólido, muy útil	CIFRA-PUBLICADA	primaria México	Proporción de personas nacidas 1998-2007 (vs. cohortes previas) que abandonaron el hogar de sus padres/madres antes de cumplir 18 años, por sexo.	Comparar 'generación 1998-2007' contra 'generaciones previas' mezcla cohorte con censura por edad (parte de la cohorte 2007 aún no cumple 18 según fecha de levantamiento 2025); no identifica si el retraso es preferencia o restricción estructural.	persona; nacida 1998-2007 y cohortes previas; universo nacional EDER 2025	EDER 2025 (INEGI)	eder2025_descripcion_bd_pdf|9737a557c3f23340a4d21c43b213918a7961d102537d29c0139bd8ba9e8b69e6|raíz data_raw|p.15,p.51	#38 anio_dejar: 'año que vivió independiente de los padres', c(4); #39 edad_dejar: 'edad cuando vivió independiente de los padres', n(2); sección 7 'familia de origen' 7.3: '¿en qué año o qué edad tenía cuando por primera vez dejó su hogar de origen para vivir independiente de su padre o madre (o de quienes le criaron)?'; códigos por extraer de eder2025_descripcion_bd_pdf p.51-52	MEDIBLE-EN-CORPUS	La variable edad_dejar/anio_dejar está citada literalmente en el descriptor de base de datos EDER 2025 (documento del manifiesto); el payload de microdato EDER 2025 (csv/dbf/dta/sav) tiene id y sha256 en manifiesto.yaml; U0 no abrió microdato.	eder2025_bd_csv_zip|f6e953778392cd6814cc0ace7e222fc3e98cbbd02eff36510f37046ce7089970|raíz data_raw; U0 no abrió microdato		ninguna corrida con eder2025_bd_csv_zip (u0mf --calc: 0)	ASTRA5-MESA-JUVENTUD	Construir CALC EDER2025 de emancipación por cohorte, resolviendo la censura por edad (excluir o marcar la cola de la cohorte 2007 aún no censurable) antes de adoptar 16.9/31.1.	CONC-EDER2025-EDAD_DEJAR		u0mf --busca eder --busca 2025 -> 6 aciertos (ejecutor previo, verificado esta sesión); u0pdf -q "independi" --id eder2025_descripcion_bd_pdf --limite 10 -> 9 coincidencias, confirmadas p.15/p.51 anio_dejar/edad_dejar (esta sesión)	JUVENTUD	Cambiaría/se acotaría si el CALC EDER2025, corrigiendo la censura por edad, no mostrara brecha 1998-2007 vs. cohortes previas, o si la brecha desapareciera al controlar por edad exacta a la fecha de entrevista.
ASTRA5-U0-JUV-002	juventud-002	INT-L76	L76 Patrón 1 (rige encabezado L15/LECTURA-96b842bb-01, Sólido)	La primera unión antes de los 18 años cayó de 22.4 de cada 100 (generación 1961–1967) a 15 de cada 100 (1998–2007).	Sólido (rige encabezado L15)	CIFRA-PUBLICADA	primaria México	Proporción de personas que tuvieron su primera unión (matrimonio o unión libre) antes de los 18 años, por cohorte de nacimiento 1961-1967 vs 1998-2007.	Distinto de juventud-001 (deja el hogar) aunque ambos usan EDER 2025: unirse antes de 18 no equivale a independizarse antes de 18 (pueden coexistir con el hogar paterno). Comparación de cohortes, no de individuos seguidos en el tiempo.	persona; cohortes 1961-1967 y 1998-2007; universo nacional EDER 2025	EDER 2025 (INEGI)	eder2025_descripcion_bd_pdf|9737a557c3f23340a4d21c43b213918a7961d102537d29c0139bd8ba9e8b69e6|raíz data_raw|p.16,p.65-66	#42 edo_civil1: 'estado civil primera unión', c(2), sección 8 'familia política' 8.3: '¿a qué edad o en qué año se unió con (NOMBRE)? Y cuando comenzó esta unión, ¿era...'; códigos 0 soltera(o), 1 inicia unión libre, 10 unión libre, 20 matrimonio civil, 30 matrimonio religioso, 40 civil y religioso, 50 separada(o), 60 divorciada(o), 70 viuda(o) (p.66)	MEDIBLE-EN-CORPUS	edo_civil1 está citada literalmente en el descriptor EDER 2025 con pregunta y códigos; mismo payload que juventud-001; U0 no abrió microdato.	eder2025_bd_csv_zip|f6e953778392cd6814cc0ace7e222fc3e98cbbd02eff36510f37046ce7089970|raíz data_raw; U0 no abrió microdato		ninguna corrida con eder2025_bd_csv_zip (u0mf --calc: 0); RESULT de otro componente: CALC-ENADID2023-UNION-SEXO-EDAD-0004 (unión ACTUAL 2023 por sexo×edad vía ENADID, no primera unión ni EDER) — sin contraste directo	ASTRA5-MESA-JUVENTUD	Construir CALC EDER2025 sobre edo_civil1 por cohorte de nacimiento (definir cortes 1961-1967 y 1998-2007 exactos que usa el report).	CONC-EDER2025-EDO_CIVIL1		u0pdf -q "primera union" --id eder2025_descripcion_bd_pdf --limite 10 -> 5 coincidencias p.16/p.65/p.66 (esta sesión)	JUVENTUD	Se acotaría si el CALC mostrara que la caída 22.4->15 se explica por cambio en la edad promedio de la cohorte muestreada y no por cambio de comportamiento generacional.
ASTRA5-U0-JUV-003	juventud-003	LECTURA-96b842bb-01	L15,L76	La OCDE reporta que 46% de los mexicanos de 20–30 años aún vive con sus padres.	Sólido, muy útil (parte OCDE del hallazgo 1)	CIFRA-PUBLICADA	marco importado (OCDE, comparación internacional; dato específico de México dentro de esa publicación)	Porcentaje de personas de 20-30 años que co-residen con sus padres en México, según OCDE 'Society at a Glance'.	Fuente distinta (OCDE) y universo distinto (20-30 co-residencia) del EDER 16.9%/31.1% (independencia antes de 18); no son la misma medición y no deben sumarse ni promediarse.	persona 20-30 años; universo nacional México dentro de comparación OCDE	OECD Society at a Glance 2024 (no confirmado en corpus)	no registrado en manifiesto	no verificado: no se localizó el documento en el manifiesto ni se leyó la tabla exacta (HM1.4 'living arrangements' u homóloga)	MEDIBLE-CON-ADQUISICIÓN	El documento OECD 'Society at a Glance 2024' existe y es identificable (oecd.org, emisor primario), pero no está registrado en el manifiesto; se verificó que el único documento OCDE relacionado sí presente en el manifiesto (ea3385cf_en) es el OECD Trust Survey (confianza institucional LAC), NO Society at a Glance, y no contiene la cifra 46%.	faltante: OECD Society at a Glance 2024 (no confirmado en corpus); SIN-ID-MANIFIESTO		no aplica: sin payload_id en manifiesto	ASTRA5-MESA-JUVENTUD	Registrar en manifiesto OECD 'Society at a Glance 2024' (oecd.org/en/publications/society-at-a-glance-2024_918d8db3-en.html) y cotejar la cifra 46% en la tabla de convivencia con padres por país; el cotejo de la cifra exacta es residual.	CONC-DOC-OECD-SOCIETYATAGLANCE2024		u0mf --busca oecd -> 4 entradas, ninguna es Society at a Glance (esta sesión); u0pdf -q "Society at a Glance|living with parents" --id ea3385cf_en -> 47 coincidencias, todas del OECD Trust Survey (confianza, no convivencia) (esta sesión); WebSearch "OECD Society at a Glance 2024 Mexico young adults living with parents" (ejecutor previo, 23/sep) -> URLs oecd.org confirmando existencia del reporte, sin fijar la página exacta	JUVENTUD	Se resolvería registrando el documento y leyendo la tabla; cambiaría si la cifra oficial para México difiere sustancialmente de 46% o corresponde a otro corte de edad.
ASTRA5-U0-JUV-004	juventud-004	LECTURA-96b842bb-02	L16	La fecundidad adolescente cayó de 70.6 (2018) a 45.2 (2023) nacimientos por cada mil mujeres de 15–19 años	Sólido	CIFRA-PUBLICADA	primaria México	Tasa específica de fecundidad de mujeres 15-19 años (nacimientos por 1000), 2018 vs 2023.	Requiere reconstrucción de historia de nacimientos (fecha de nacimiento de cada hijo/a y edad de la madre en ese momento) a partir de microdato, no es un reactivo publicado directo; el punto 2018 exige la ola ENADID 2018, ausente del corpus.	mujer 15-19 años; nacimientos en los 12 meses previos; universo nacional; ENADID 2018 y 2023	ENADID 2023 (en corpus); ENADID 2018 (no en corpus)	enadid2023_base_datos_csv|995d448ab298251d441e437fc4a368f84879a8b74fa7bc103dc189434cbfaa18|raíz data_raw; enadid2023_fd_xlsx|d56582b7ace04e2c13a1b9ea22aeea458d7b9cc02a21241e5fda29fe12b4f34c	TFECHISEMB p5_17_1/p5_17_2 '¿Cuál fue la fecha de nacimiento de (NOMBRE) o pérdida? (Mes/Año)'; TMUJER1 nh_prim 'Número de hijos antes de su primer método' (contexto, no la tasa publicada); tasa 70.6/45.2 en sí no se localizó como reactivo	MEDIBLE-CON-ADQUISICIÓN	El punto 2023 es reconstruible desde microdato ENADID 2023 ya en corpus (historia de nacimientos con fechas), pero la tasa publicada 70.6/45.2 en sí no aparece como texto de reactivo (es un indicador calculado/publicado por INEGI/CONAPO); el punto de comparación 2018 requiere la ola ENADID 2018, que u0mf confirma ausente del manifiesto.	faltante: ENADID 2023 (en corpus); ENADID 2018 (no en corpus); enadid2023_base_datos_csv|995d448ab298251d441e437fc4a368f84879a8b74fa7bc103dc189434cbfaa18|raíz data_raw (2023); ENADID 2018 SIN-ID-MANIFIESTO		corridas con enadid2023_base_datos_csv (u0mf --calc): 4, ninguna mide fecundidad adolescente (CALC-ENADID-0001 y familia CALC-ENADID2023-UNION-SEXO-EDAD-000x miden unión conyugal, no fecundidad) — RESULT de otro componente, sin contraste directo	ASTRA5-U1	Registrar ENADID 2018 en manifiesto (o el comunicado/tabulado INEGI-CONAPO con la tasa 2018 ya calculada) y construir CALC de tasa específica de fecundidad 15-19 desde ambas olas.	CONC-ENADID-FECUNDIDAD_ADOLESCENTE		u0mf --busca enadid --busca 2018 -> 0 (esta sesión); u0mf --busca enadid (todas olas) -> 5 entradas, todas 2023 (esta sesión); u0busca -q "tasa especifica de fecundidad|tasa global de fecundidad|nacimientos por cada mil" -> 0 aciertos (esta sesión); u0busca -q "hijos nacidos vivos" --encuesta enadid -> 0 (ejecutor previo); u0busca -q "fecha de nacimiento de|nacio vivo" --encuesta enadid -> 4 aciertos TFECHISEMB (ejecutor previo, verificado esta sesión)	JUVENTUD	Se resolvería si, al registrar ENADID 2018 y reconstruir ambas tasas desde microdato, el patrón de caída no se replicara o difiriera sustancialmente de 70.6/45.2.
ASTRA5-U0-JUV-005	juventud-005	LECTURA-96b842bb-02	L16	la Tasa Global de Fecundidad bajó de 2.07 a 1.60 en el mismo periodo (ENADID 2023)	Sólido	CIFRA-PUBLICADA	primaria México	Tasa Global de Fecundidad (hijos esperados por mujer al final de su vida reproductiva, suma de tasas específicas 15-49), 2018 vs 2023.	Universo distinto de juventud-004 (todas las mujeres 15-49, no solo 15-19); es un indicador resumen que agrega 7 tasas quinquenales, no un reactivo único; mismo problema de ola 2018 ausente.	mujer 15-49 años; universo nacional; ENADID 2018 y 2023	ENADID 2023 (en corpus); ENADID 2018 (no en corpus)	enadid2023_base_datos_csv|995d448ab298251d441e437fc4a368f84879a8b74fa7bc103dc189434cbfaa18|raíz data_raw	No se localizó reactivo con el valor publicado 2.07/1.60; se calcularía a partir de las mismas variables de historia de nacimientos (TFECHISEMB) que juventud-004, agregando los 7 grupos quinquenales	MEDIBLE-CON-ADQUISICIÓN	Igual que juventud-004: el punto 2023 requiere reconstrucción (no es reactivo directo) y el punto 2018 exige una ola ausente del manifiesto.	faltante: ENADID 2023 (en corpus); ENADID 2018 (no en corpus); enadid2023_base_datos_csv|995d448ab298251d441e437fc4a368f84879a8b74fa7bc103dc189434cbfaa18|raíz data_raw (2023); ENADID 2018 SIN-ID-MANIFIESTO		corridas con enadid2023_base_datos_csv (u0mf --calc): 4, ninguna mide TGF — RESULT de otro componente, sin contraste directo	ASTRA5-U1	Igual que juventud-004: registrar ENADID 2018 y construir CALC de TGF por ambas olas.	CONC-ENADID-TGF		mismas búsquedas que juventud-004 (u0busca 'tasa global de fecundidad' -> 0 aciertos, esta sesión)	JUVENTUD	Se resolvería si la TGF reconstruida desde microdato no mostrara caída 2.07->1.60 al comparar ambas olas.
ASTRA5-U0-JUV-006	juventud-006	LECTURA-96b842bb-02	L16	La unión libre desplaza al matrimonio (de 11.1% en 2005 a 17.6% en 2025; matrimonio de 47.6% a 36.3%).	Sólido	CIFRA-PUBLICADA	primaria México	Distribución de estado conyugal (unión libre vs matrimonio) de la población, 2005 vs 2025.	El report no cita la fuente de esta serie 2005->2025 (podría ser ENDIFAM, Censo/Conteo, ENADID o EDER); no coincide en universo con la 'unión ACTUAL 2023' de ENADID medida por CALC-ENADID2023-UNION-SEXO-EDAD-0004 (19.32% hombres / 18.81% mujeres en unión libre sobre 15+, 2023), que usa otra ola y otra base poblacional.	persona; estado conyugal actual; universo nacional; series 2005 y 2025 (fuente no identificada en el report)	no identificado; ENADID 2023 en corpus mide un punto cercano pero no 2005 ni 2025	no verificado	no verificado en este lote	MEDIBLE-CON-ADQUISICIÓN	El componente (estado conyugal por unión libre/matrimonio) es observable en instrumentos del corpus (ENADID 2023 vía P3_27), pero la serie específica 2005->2025 que cita el report no fue identificada ni su fuente primaria; falta el documento/serie exacta.	faltante: no identificado; ENADID 2023 en corpus mide un punto cercano pero no 2005 ni 2025; SIN-ID-MANIFIESTO (para la serie 2005-2025 específica)		RESULT de otro componente: CALC-ENADID2023-UNION-SEXO-EDAD-0004 (unión ACTUAL 2023 por sexo×edad, 7 categorías P3_27 incl. unión libre 19.32% H/18.81% M sobre 15+; no es la serie 2005-2025) — sin contraste directo	ASTRA5-MESA-JUVENTUD	Identificar la fuente exacta de la serie 2005-2025 (posible INEGI/CONAPO Indicadores Demográficos o serie de nupcialidad) y registrarla en manifiesto.	CONC-DOC-UNIONLIBRE-MATRIMONIO-2005-2025		u0busca -q 'union libre|vive en pareja|estado conyugal' --encuesta enadid -> 16 aciertos (ejecutor previo, verificado esta sesión, todo ENADID 2023 P3_27/derivados); u0mf --busca conapo -> 1 (esta sesión, es un FD de ENOE que menciona CONAPO, no serie demográfica); u0mf --busca indicadores_demograficos -> 0 (esta sesión)	JUVENTUD	Se resolvería identificando y leyendo la serie citada; cambiaría si esa serie no mostrara el cruce 11.1%->17.6%/47.6%->36.3%.
ASTRA5-U0-JUV-007	juventud-007	LECTURA-96b842bb-03	L17	Los jóvenes de 18–24 son el grupo de mayor uso de internet (97%) y el que más horas usa (5.7 diarias, ENDUTIH 2024), con el smartphone como herramienta dominante (97.2%)	Sólido	CIFRA-PUBLICADA	primaria México	Tasa de uso de internet, horas diarias de uso y proporción de uso de smartphone, específicamente para el grupo de edad 18-24, ENDUTIH 2024.	El RESULT GEN2 ya sellado (RESULT-ENDUTIH-PISOS-2024-TABLA) mide P7_1 para personas elegidas de 6 años o más (83.12%) y por tamaño de localidad, NO desglosado por el grupo etario 18-24; el 97%/5.7h/97.2% del report exige un corte de edad que aún no está calculado desde este corpus (RESULT-ASTRA5.md lo marca explícitamente: 'ENDUTIH 2024 P7_1 es personas 6+, no jóvenes').	persona 18-24 años; usuario de internet/dispositivos; universo nacional urbano+rural; ENDUTIH 2024	ENDUTIH 2024 (INEGI)	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|raíz data_raw; endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de	P7_1 '¿usted usó internet?' (uso); P7_4 '¿Cuántas horas al día usa internet? (cuando lo utiliza)' (tic_2024_usuarios.DBF, fd fila 117); P4_7_1 '4.7 ¿Con qué equipo(s) hacen la conexión móvil? Con un celular inteligente (Smartphone)'; EDAD '3.5 ¿Cuántos años cumplidos tiene (NOMBRE)?' (tic_2024_residentes.DBF, fila 19)	MEDIBLE-EN-CORPUS	Las tres variables (uso, horas P7_4, smartphone P4_7_1) y la variable EDAD están citadas literalmente en el FD de ENDUTIH 2024 (documento del manifiesto), y el payload de microdato ENDUTIH 2024 tiene id y sha256 en manifiesto.yaml; el corte 18-24 es una nueva agregación sobre el mismo payload, no un dato ausente. U0 no abrió microdato.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|raíz data_raw; U0 no abrió microdato		RESULT de otro componente: RESULT-ENDUTIH-PISOS-2024-TABLA (CALC-ENDUTIH-PISOS-2024-0001) mide P7_1=1 para personas 6+ (83.12%, n=58080) y por TLOC, NO por edad 18-24 — sin contraste directo para el corte etario del report	ASTRA5-U1_U4	Extender el CALC-ENDUTIH-PISOS-2024 (o abrir uno nuevo) con corte EDAD 18-24 para P7_1, P7_4 y P4_7_1, y comparar contra el 97%/5.7h/97.2% del report.	CONC-ENDUTIH2024-P7_1-18A24		u0busca -q 'telefono inteligente|smartphone' --encuesta endutih --ola 2024 -> 86 aciertos (ejecutor previo, verificado); u0busca -q 'cuantas horas al dia|tiempo de conexion' --encuesta endutih -> 28 aciertos, P7_4 confirmado (esta sesión); u0busca -q 'edad|cuantos anos' --encuesta endutih --ola 2024 -> 8 aciertos, EDAD confirmado (ejecutor previo, verificado)	TECNOLOGIA	Cambiaría si, al correr el CALC con corte 18-24, la tasa de uso/horas/smartphone no fuera sustancialmente mayor que el agregado 6+ (83.12%) o que otros grupos de edad.
ASTRA5-U0-JUV-008	juventud-008	LECTURA-96b842bb-03	L17,L94 Patrón 2	persiste una brecha urbano-rural sustancial. [...] del orden de ~86% urbano frente a ~66–68% rural de uso de internet en 2024, según distintos cortes del boletín del INEGI; la cifra exacta conviene verificarla en la fuente oficial	Sólido (componente 'brecha' del hallazgo 3); el propio report marca la cifra exacta como 'a verificar en fuente primaria' (Caveats)	CIFRA-PUBLICADA	primaria México	Diferencia en tasa de uso de internet entre localidades urbanas y rurales, ENDUTIH 2024 (no necesariamente restringido a jóvenes).	El RESULT GEN2 ya sellado usa TLOC_1 (100 mil+, 88.90%) y TLOC_4 (<2500, 69.96%) para personas 6+, que el propio RESULTS-ASTRA5.md aclara 'no es DOMINIO U/R' (tamaño de localidad no es la dicotomía urbano/rural oficial de INEGI); no está desglosado por edad joven.	persona 6+ años (agregado, sin corte de edad joven confirmado); tamaño de localidad; ENDUTIH 2024	ENDUTIH 2024 (INEGI)	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|raíz data_raw	ya sellado por RESULT-ENDUTIH-PISOS-2024-TABLA: P7_1=1 por TLOC_1 (100 mil+) 88.90% vs TLOC_4 (<2500) 69.96%	MEDIBLE-EN-CORPUS	El componente ya tiene RESULT GEN2 sellado en main (E.7: sellada en disco, no registrada en vista) sobre el mismo payload; U0 no abrió microdato ni re-deriva la cifra.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|raíz data_raw; U0 no abrió microdato		RESULT-ENDUTIH-PISOS-2024-TABLA (CALC-ENDUTIH-PISOS-2024-0001): TLOC_1 88.90% vs TLOC_4 69.96%, personas 6+ — coincide en instrumento/variable pero TLOC no es el dominio urbano/rural oficial ni está cortado a jóvenes; el ~86%/~66-68% del report no coincide numéricamente con 88.90%/69.96% y debe cotejarse contra el boletín oficial que cita el propio report	ASTRA5-U1_U4	Cotejar contra el boletín oficial INEGI ENDUTIH 2024 (dominio urbano/rural, no TLOC) y, si aplica, cortar por edad joven.	CONC-ENDUTIH2024-P7_1-URBANO_RURAL		ver RESULTS-ASTRA5.md sección ENDUTIH 2024 (u0mf --calc endutih2024_bd_dbf_zip -> 0 corridas con ese id exacto, pero CALC-ENDUTIH-PISOS-2024-0001 referenciado en RESULTS-ASTRA5.md usa el mismo payload; ejecutor previo y esta sesión)	TECNOLOGIA	Cambiaría si el boletín oficial (dominio urbano/rural real, no TLOC) mostrara una brecha sustancialmente distinta de ~19 pp, o si el corte por edad joven la redujera o ampliara materialmente.
ASTRA5-U0-JUV-009	juventud-009	LECTURA-96b842bb-04	L18,L107-L110 Patrón 3	7.6% de la población adolescente y 7.7% de la adulta pensó alguna vez en suicidarse [...] intento de suicidio alguna vez en la vida fue de 6.5% en adolescentes vs. 3.5% en adultos, y las mujeres reportaron la mayor prevalencia (Borges et al., Salud Pública de México 2023, con base en ENSANUT 2022)	Sólido, muy malinterpretado	CIFRA-PUBLICADA	primaria México	Prevalencia de ideación suicida alguna vez e intento de suicidio alguna vez, por grupo de edad (adolescente/adulto) y sexo.	El report cita ENSANUT 2022 (vía el artículo de Borges et al. 2023); esa ola NO está en el corpus (solo ENSANUT 2024 y 2018 están registrados). El dato de ideación 7.6% vs 7.7% en realidad NO muestra mayor prevalencia adolescente (dedup JUV-MENTAL-FAMILIA-SUICIDIO); solo el intento (6.5% vs 3.5%) sí es mayor en adolescentes. ENSANUT 2024 (en corpus) trae la MISMA pregunta para una ola distinta, no reproduce los puntos citados.	persona adolescente (12-17/10-19 según cuestionario) y adulta; ideación/intento suicida alguna vez en la vida; universo nacional	ENSANUT 2022 (Borges et al. 2023, no en corpus); ENSANUT 2024 (en corpus, misma pregunta, otra ola)	3_vfinal_cuestionario_adolescentes_ensanut_2024_etiquetas_cuestionarios|344f32ef0f873f86fb20faf1d6afd2bfa0bc3735656ea4fe4d71e39736faeeab|raíz descargas_mx|p.26; 4_vfinal_cuestionario_adultos_ensanut_2024_etiquetas_cuestionarios|0bc30c3b7f08bda0b1cfebb823eb2bfdd815581fd1d93ea956314bf6507f82d0|raíz descargas_mx|p.30	Adolescentes 8.17 '¿alguna vez has pensado en suicidarte? sí...1 no...' (p.26); Adultos 12.11 '¿alguna vez ha pensado en suicidarse?' con códigos sí/no/no responde (p.30); no se localizó reactivo textual de 'intento de suicidio' en ENSANUT 2024 en este lote	MEDIBLE-EN-CORPUS	La pregunta de ideación suicida está citada literalmente y con página en los cuestionarios ENSANUT 2024 (documentos del manifiesto) para adolescentes y adultos; falta el payload de microdato con id exacto de las bases 'adolescentes_ensanut2024_w' y 'adultos_ensanut2024_w' (confirmado en manifiesto vía u0mf, ver datos_id_estado). U0 no abrió microdato. El componente general (ideación por edad/sexo) es medible con ENSANUT 2024; el punto específico citado por el report (ENSANUT 2022) es otra ola no registrada.	adolescentes_ensanut2024_w_stata_stata|b528e00511ad931f2fda973c344299a73d245c11502d867cb9666f7c33824260|raíz descargas_mx; adultos_ensanut2024_w_catlogo|0ab22b7f0c3515d966e60634d6e06543a14f2839cda32e3e49895749d419df4c|raíz descargas_mx; U0 no abrió microdato		ninguna corrida con adolescentes_ensanut2024_w_stata_stata (u0mf --calc: no verificado por payload exacto en este lote, se infiere 0 por no aparecer en RESULTS-ASTRA5.md)	ASTRA5-MESA-SALUD	Registrar/confirmar en manifiesto ENSANUT 2022 (Borges et al. 2023) para reproducir el punto exacto citado, o construir CALC sobre ENSANUT 2024 (pregunta 8.17/12.11) como medición nueva y distinta, declarando que no es el mismo dato del report.	CONC-ENSANUT-IDEACION_INTENTO_SUICIDA		u0mf --busca ensanut --busca 2022 -> 0 (esta sesión); u0mf --busca encodat -> 0 (esta sesión); u0busca -q 'ideacion suicida|intento de suicidio' --encuesta ensanut -> 0 aciertos con texto (esta sesión, la pregunta no está indexada como reactivo corto); u0pdf -q 'suicid' --id 3_vfinal_cuestionario_adolescentes_ensanut_2024... -> 1 coincidencia p.26 (esta sesión); u0pdf -q 'suicid' --id 4_vfinal_cuestionario_adultos_ensanut_2024... -> 1 coincidencia p.30 (esta sesión)	SALUD_MENTAL	Cambiaría si al reconstruir la pregunta 8.17/12.11 en ENSANUT 2024 la brecha adolescente-adulto y la brecha de sexo no replicaran la dirección hallada en ENSANUT 2022 (intento mayor en adolescentes, mayor en mujeres).
ASTRA5-U0-JUV-010	juventud-010	LECTURA-96b842bb-04	L18,L108 Patrón 3	La ENCODAT 2025: 10% de los de 12–17 años presentó malestar psicológico en los últimos 12 meses (vs. 7.8% en adultos), con prevalencia mayor en mujeres jóvenes (13.2%) que en hombres (6.9%); los adolescentes triplican la prevalencia de intento suicida de los adultos	Sólido (evidencia media-fuerte del hallazgo 4)	CIFRA-PUBLICADA	primaria México	Prevalencia de malestar psicológico en últimos 12 meses e intento suicida, por edad (12-17 vs adultos) y sexo, ENCODAT 2025.	ENCODAT 2025 no está registrada en el manifiesto (payload SIN-ID); solo se verificó su existencia pública. No se abrió ningún documento de ENCODAT en este lote.	persona 12-17 años y adultos; malestar psicológico últimos 12 meses; universo nacional; ENCODAT 2025	ENCODAT 2025 (Secretaría de Salud / CONADIC / INSP)	no registrado en manifiesto	no verificado en este lote (no se abrió el resumen ejecutivo ni el informe completo)	MEDIBLE-CON-ADQUISICIÓN	El documento oficial existe e identificable en gob.mx (sitio del emisor: Secretaría de Salud), pero no está registrado en el manifiesto del proyecto ni se leyó la tabla exacta en este lote.	faltante: ENCODAT 2025 (Secretaría de Salud / CONADIC / INSP); SIN-ID-MANIFIESTO		no aplica: sin payload_id en manifiesto	ASTRA5-MESA-SALUD	Registrar en manifiesto ENCODAT 2025 (gob.mx/cms/uploads/attachment/file/1044513/ENCODAT_-_COMPLETO.pdf, resumen ejecutivo en archivo 1044514) y cotejar cifras 10%/7.8%/13.2%/6.9%.	CONC-DOC-ENCODAT2025-MALESTAR		u0mf --busca encodat -> 0 (esta sesión); WebSearch 'ENCODAT 2025 Encuesta Nacional de Consumo de Drogas Alcohol y Tabaco INEGI CONADIC resultados' (ejecutor previo, 23/sep) -> confirma gob.mx/cms/uploads/attachment/file/1044513/ENCODAT_-_COMPLETO.pdf y .../1044514/ENCODAT-_ResumenEjecutivo.pdf como fuente oficial	SALUD_MENTAL	Cambiaría si el informe oficial, al leerse, no reportara la brecha edad/sexo citada o reportara otra definición de 'malestar psicológico'.
