id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-TRAB-001	trabajo-001	CAND-e869c511-L3	L3	they log the most hours of any industrialized nation (2,207/year)	FUERTE (Evidence quality map L145: OECD working hours and wage data)	CIFRA-PUBLICADA	marco importado (serie OCDE)	Horas anuales promedio trabajadas por persona ocupada en México, serie OCDE 'Average annual hours actually worked per worker'.	Un promedio agregado de horas no mide productividad, bienestar ni compromiso individual; no se compara entre países sin ajustar composición sectorial/informalidad.	País (México) como unidad; ola/año no fijado en el report (cita 2,207 sin año); universo OCDE de comparación entre países miembro.	OECD Data Explorer, DSD_HW@DF_AVG_ANN_HRS_WKD, país MEX	SIN-ID-MANIFIESTO; no registrado en manifiesto (u0mf --busca oecd/hours: no localizado por ese termino)	No aplica (serie agregada administrativa, no cuestionario).	MEDIBLE-CON-ADQUISICIÓN	Documento primario identificado y existencia comprobada: OECD Data Explorer, indicador 'Hours worked' (data-explorer.oecd.org, tambien oecd.org/en/data/indicators/hours-worked.html). Busqueda web (ejecutor previo) confirma 'Mexico recorded more than 2,000 hours worked per worker in 2023' pero no aparecio la cifra exacta 2,207 ni el año exacto citado por el report en los resultados de busqueda leidos; falta cotejar el punto y año exactos contra la tabla OCDE.	faltante: OECD Data Explorer, DSD_HW@DF_AVG_ANN_HRS_WKD, país MEX; SIN-ID-MANIFIESTO; documento no descargado a manifiesto en este lote		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: no aplica, sin payload_id)	ASTRA5-U1	Adquirir/registrar la serie OCDE 'Average annual hours actually worked per worker' pais MEX y cotejar el año/cifra exacta de 2,207.	CONC-DOC-OCDE-HORASTRABAJADAS		web A.13 (12 consultas maximas/lote; 5 del ejecutor previo + 6 propias = 11 usadas): u0mf --busca oecd -> 0; u0mf --busca hours -> 0 (ejecutor previo, entrada [2]-[3] equivalentes con hofstede/globe/gallup); WebSearch 'OECD average annual hours worked Mexico 2023 2024 data' (ejecutor previo, [18]) -> confirma serie y >2000h 2023, sin cifra exacta 2207.	TRABAJO	Cambiaría si la tabla OCDE del año citado no reporta 2,207 h/año para México, o si el año no corresponde al periodo del resto de cifras del parrafo.
ASTRA5-U0-TRAB-002	trabajo-002	CAND-e869c511-L3	L3	earn the lowest wages ($16,298/year average)	FUERTE (Evidence quality map L145: OECD working hours and wage data)	CIFRA-PUBLICADA	marco importado (serie OCDE)	Salario medio anual (USD, probablemente PPA) de personas ocupadas en México, serie OCDE 'Average annual wages'.	Un salario medio agregado no observa contrato psicologico, lealtad ni compromiso; no ajusta informalidad ni distribucion.	País (México) como unidad; ola/año no fijado en el report; comparacion entre paises miembro OCDE.	OECD Data Explorer, indicador 'Average annual wages', país MEX	SIN-ID-MANIFIESTO; no registrado en manifiesto	No aplica (serie agregada administrativa).	MEDIBLE-CON-ADQUISICIÓN	Documento primario identificado: oecd.org/en/data/indicators/average-annual-wages.html (listado en resultados de la busqueda web del ejecutor previo sobre horas trabajadas, misma familia de indicadores OCDE). No se leyo el valor exacto de 16,298 USD/año en este lote.	faltante: OECD Data Explorer, indicador 'Average annual wages', país MEX; SIN-ID-MANIFIESTO			ASTRA5-U1	Adquirir/registrar la serie OCDE 'Average annual wages' pais MEX y cotejar cifra/año exactos.	CONC-DOC-OCDE-SALARIOMEDIO		web A.13 (12 consultas maximas/lote; 5 del ejecutor previo + 6 propias = 11 usadas): u0mf --busca oecd/wages -> 0 (no probado directo); pagina identificada en el listado de enlaces de la busqueda 'OECD average annual hours worked' (ejecutor previo, [18]).	TRABAJO	Cambiaría si la serie OCDE del año citado no reporta 16,298 USD/año para México o si la métrica no es PPA sino nominal (cambia la comparabilidad).
ENLACE	trabajo-003	CAND-e869c511-L3	L3; recurre L121,L133,L155,L159	over half work without a formal contract	NO-EXPLÍCITO	ENLACE	primaria México (ENOE)	Entre trabajadores subordinados elegibles, proporción sin contrato escrito en empleo principal (mismo componente que ASTRA5-U0-ENOE-002).	Ver ASTRA5-U0-ENOE-002: contrato escrito no equivale a informalidad completa ni a 'sin proteccion' en sentido amplio; el 'over half' del report se repite en L121 (informal 55% empleo), L133 y L159 ('over half of all workers are informal') mezclando dos conceptos (sin contrato escrito vs. empleo informal) que ENOE distingue.	Persona ocupada subordinada y remunerada, ENOE 2024T3 (ver contrato).	ENOE 2024 T3, cuestionario básico v7	VER-CONTRATO ASTRA5-U0-ENOE-002	VER-CONTRATO	MEDIBLE-EN-CORPUS	VER-CONTRATO ASTRA5-U0-ENOE-002. Ademas: RESULT-ENOE-PISOS-TABLA (#1087 main) ya mide 'sin contrato escrito entre subordinados remunerados (TIP_CON): 41.49%' y, por separado, 'empleo informal entre ocupados: 54.64%' — el 'over half' del report (55%) esta mas cerca del segundo concepto (informalidad) que del primero (sin contrato, 41.49%); L121/L159 citan especificamente informalidad/empleo informal, que SI coincide con el RESULT informal 54.64%.	enoe_2024_3t_csv|f384a1b8872e051856ed2241289400302b13a8701489b1c596390452c183cd01;físico COINCIDE SHA, microdato NO ABIERTO	ENOE ola más reciente reservada; 2025 y anteriores utilizables	RESULT-ENOE-PISOS-TABLA (#1087 main 76b0e56b): sin contrato TIP_CON 41.49%; empleo informal 54.64% [54.17-55.09] n=193623 — coincide con el 'over half'/'55% informal' de L121/L159 mas que con 'sin contrato' de L3.	ASTRA5-U1	Separar en el report la cifra de 'sin contrato escrito' (41.49%) de 'empleo informal' (54.64%); no son intercambiables aunque el texto las trate como una sola idea.	CONC-ENOE2024T3-TIPCON_INFORMAL	ASTRA5-U0-ENOE-002	RESULTS-ASTRA5.md linea 8-11 (empleo informal 54.64%, sin contrato TIP_CON 41.49%); mapa-parcial-v0_1.tsv fila ASTRA5-U0-ENOE-002.	TRABAJO	Cambiaría si el RESULT ENOE de una ola 2025 (no reservada) diera un TIP_CON o informalidad materialmente distinto al 41.49%/54.64% citado.
ASTRA5-U0-TRAB-003	trabajo-004	CAND-e869c511-L3	L3; recurre L57	they report engagement levels tied for the highest in the world	FUERTE (Evidence quality map L145: Gallup engagement data)	CIFRA-PUBLICADA	mixta (encuesta global con corte México/LAC)	Porcentaje de personas empleadas 'comprometidas' (engaged) segun la metodologia Gallup Q12, por país/región, ola 2025.	Un porcentaje agregado nacional/regional de compromiso no mide contrato psicologico ni se cruza a nivel individuo con fatiga/estres (ver fila IMSS abajo); comparar 'tied for highest' exige el ranking completo, no solo dos puntos.	Persona empleada, encuesta Gallup mundial 2025 (n=227,347 global segun el report); unidad de reporte país y región (LAC).	Gallup State of the Global Workplace 2025/2026	SIN-ID-MANIFIESTO; gallup.com/workplace/349484/state-of-the-global-workplace.aspx (no registrado en manifiesto)	No leída (metodologia Q12 Gallup, no en corpus); pendiente de extraer del informe oficial.	MEDIBLE-CON-ADQUISICIÓN	Documento primario existe y fue leido parcialmente (WebSearch, ejecutor previo [21]): 'Regional employee engagement in 2025 ranged from 12% in Europe to 31% in the United States and Canada, with the Latin America and the Caribbean regional average at 30%... In Mexico, 29% of employees are engaged'. La cifra especifica del report (31% LAC 'tied for highest') NO coincide con lo leido: LAC=30% (no 31%), Mexico=29% (no 31%); 31% corresponde a EUA/Canada, no a LAC ni a Mexico. Discrepancia a declarar, no a maquillar.	faltante: Gallup State of the Global Workplace 2025/2026; SIN-ID-MANIFIESTO			ASTRA5-U1	Adquirir el informe Gallup State of the Global Workplace (ola exacta citada por el report) y cotejar cifra LAC vs Mexico vs 'tied for highest'; el report parece conflar el numero de EUA/Canada con LAC.	CONC-DOC-GALLUP-ENGAGEMENT-LAC		web A.13 (12 consultas maximas/lote; 5 del ejecutor previo + 6 propias = 11 usadas): WebSearch 'Gallup State of the Global Workplace 2025 report Latin America Caribbean employee engagement' (ejecutor previo, [21]) -> LAC 30%, Mexico 29%, EUA/Canada 31%.	TRABAJO	Cambiaría si la edicion exacta citada por el report (no la 2025/2026 leida) sí reporta 31% para LAC o para México específicamente.
ASTRA5-U0-TRAB-004	trabajo-005	INT-L11	L11	Power Distance 81, Individualism 30, Masculinity 69, Uncertainty Avoidance 82, Long-Term Orientation 24, and Indulgence 97	FUERTE (Evidence quality map L145: Hofstede dimensional scores)	MARCO-TEORICO	marco importado	Puntajes nacionales Hofstede (IBM-origin, replicaciones) para México en seis dimensiones.	Hofstede sigue DEGRADADO por instruccion vigente del proyecto (correlato descriptivo, no causal); no hay correccion vigente especifica archivada para ESTE report (correcciones-vigentes-v1_0.tsv: 0 filas con 'Trabajo_en_M'), pero aplica el mismo criterio ya sentado para 'La_arquitectura_invisible...' y 'Psicología_del_Consumidor...': separar observacion de mecanismo, prohibir causalidad implicita.	País (México) como unidad de analisis; no hay universo de personas encuestadas propio de este report (dato de terceros).	Hofstede Insights / IBM replication data (sin ola fija)	SIN-ID-MANIFIESTO; no registrado en manifiesto (u0mf --busca hofstede: 0 entradas)	No aplica (indice compuesto, no reactivo de cuestionario).	MEDIBLE-CON-ADQUISICIÓN	Documento/serie existe y es publica (hofstede-insights.com / Hofstede 1980+replicas); no registrada en manifiesto de este corpus. Grado degradado por instruccion de proyecto: usar solo como correlato descriptivo.	faltante: Hofstede Insights / IBM replication data (sin ola fija); SIN-ID-MANIFIESTO			ASTRA5-U1	Si se adquiere, registrar la fuente exacta de los 6 puntajes (Hofstede Insights country comparison tool) y mantener degradado a MEDIA sin causalidad, igual que en Consumidor y Arquitectura-invisible.	CONC-DOC-HOFSTEDE-MEXICO		u0mf --busca hofstede -> 0 entradas (previa [2] y propia, repetido); correcciones-vigentes-v1_0.tsv filtrado por 'hofstede' -> 2 filas, ninguna de este report.	TRABAJO	Cambiaría si una replicacion posterior (p.ej. GLOBE 'as-is') diera valores sustancialmente distintos para México en la misma dimension, o si se usara como explicacion causal sin control de estructura.
ASTRA5-U0-TRAB-005	trabajo-006	INT-L13	L13	Mexico's practices score very high on in-group collectivism and power distance, but low on future orientation and gender egalitarianism	FUERTE (Evidence quality map L145: GLOBE leadership profiles)	MARCO-TEORICO	marco importado	Perfil GLOBE (House et al. 2004; Dorfman et al. 2007) de práctica vs. valores para México en 9 dimensiones culturales, y ranking de estilos de liderazgo endosados.	Estudio GLOBE es marco importado, no aplicado en este corpus; separar practica ('as-is') de valor ('should-be') no implica identificacion causal de conducta laboral individual.	País (México) como unidad; muestra de gerentes/profesionales GLOBE (no persona general).	GLOBE Study, House et al. 2004; Dorfman et al. 2007, Journal of World Business	SIN-ID-MANIFIESTO; no registrado en manifiesto (u0mf --busca globe: 0 entradas)	No leída en este lote.	MEDIBLE-CON-ADQUISICIÓN	Articulo academico identificado con autor/año/revista precisos (House et al. 2004 libro 'Culture, Leadership, and Organizations'; Dorfman et al. 2007, Journal of World Business); no verificado via busqueda en este lote (presupuesto web agotado en cifras institucionales prioritarias).	faltante: GLOBE Study, House et al. 2004; Dorfman et al. 2007, Journal of World Business; SIN-ID-MANIFIESTO			ASTRA5-U1	Localizar GLOBE country profile México y Dorfman et al. 2007 para cotejar cifras exactas de practica/valor citadas.	CONC-DOC-GLOBE-MEXICO		u0mf --busca globe -> 0 entradas (previa [2] y propia, repetido).	TRABAJO	Cambiaría si el articulo primario no reporta ese patron especifico (alto colectivismo/distancia de poder, bajo orientacion futura/igualdad de genero) para la muestra mexicana de GLOBE.
ASTRA5-U0-TRAB-006	trabajo-007	INT-L15	L15	only 12–28% of Mexicans say 'most people can be trusted'	NO-EXPLÍCITO (dentro de parrafo con marco WVS, sin tier local explicito)	CIFRA-PUBLICADA	primaria México (WVS Mexico, muestra nacional)	Proporcion de personas de 18+ que responden 'se puede confiar en la mayoria de la gente' (vs. 'hay que ser muy cuidadoso') en el reactivo de confianza generalizada, WVS Wave 7 México.	Confianza generalizada declarada no observa conducta laboral, lealtad al jefe ni confianza intra-organizacional; es un marginal nacional, no cruzado con ocupacion.	Persona de 18 años o más, muestra probabilistica nacional México, WVS Wave 7 (2017-2020, campo Mexico 2018).	WVS Wave 7 México 2018	f00006635_wvs7_questionnaire_mexico_2018_spanish|d84607c68d30985f537a18048c5c903b2f5b73e57420f37689ab67758bac387d|p.2	'...se puede confiar en la mayoria de la gente 2) se tiene que ser muy cuidadoso' (item de confianza generalizada, cuestionario WVS7 México p.2); códigos 1/2 según extracto; codificacion completa por confirmar contra el cuestionario integro.	MEDIBLE-EN-CORPUS	Cuestionario WVS7 México con id/sha en manifiesto y texto literal del reactivo leído via u0pdf; microdato WVS7 México tambien tiene id en manifiesto (f00013032/f00013146/etc., no abierto por U0).	f00013146_wvs_wave_7_mexico_csv_v5_1|cf0b774e1f6611b5531cfb66db982a8c3443e658bb0befcb1ef053d790ca4afe|raíz descargas_mx; U0 no abrió microdato		ninguna corrida con f00013146_wvs_wave_7_mexico_csv_v5_1 (u0mf --calc no ejecutado en este lote; pendiente de correr)	ASTRA5-U1	Correr u0mf --calc f00013146_wvs_wave_7_mexico_csv_v5_1 para confirmar ausencia/presencia de RESULT previo antes de medir.	CONC-WVS7MX2018-A165		u0busca -q 'puede confiar|mayoría de las personas' -> 5 aciertos con texto (previa [13]); u0pdf -q 'puede confiar en la mayoria' --idsub wvs7 -> 1 coincidencia p.2 (previa [15]).	CONFIANZA	Cambiaría si el marginal ponderado real de WVS7 México cae fuera del rango 12-28% citado.
ASTRA5-U0-TRAB-007	trabajo-008	INT-L17	L17	a 2017 empirical test (Schmitz & Weber...) found that... individualism-collectivism, masculinity, and long-term orientation showed contrary results to national scores. Gordon's 2014 ethnographic study in Mérida concluded Hofstede's distinguishing characteristics are 'diminishing'	NO-EXPLÍCITO (caveat metodologico)	CONCLUSION-DE-ESTUDIO	primaria México (n=79 manufactura) / etnografia Mérida	Replicacion empirica (Schmitz & Weber 2017, n=79 trabajadores manufactureros) de las 6 dimensiones Hofstede y estudio etnografico (Gordon 2014, Mérida) sobre convergencia cultural.	n=79 en manufactura no es muestra nacional; una etnografia en Mérida no generaliza a México; ambos matizan pero no refutan ni confirman Hofstede a escala nacional.	Trabajadores de manufactura (Schmitz & Weber, n=79, país no confirmado en este lote); residentes de Mérida (Gordon, etnografia, n no dado).	Schmitz & Weber 2017, International Journal of Academic Research and Reflection; Gordon 2014 (tesis/articulo etnográfico)	SIN-ID-MANIFIESTO	No verificada en este lote.	PENDIENTE-VERIFICACION-DOCUMENTAL	No se verificó en este lote la existencia de Schmitz & Weber (2017) ni de Gordon (2014) contra el sitio del emisor/revista (presupuesto web de 12 consultas ya asignado a cifras institucionales prioritarias: OECD, Gallup, IMSS, CONEVAL, NOM-035, GEM, CIFEM, Randstad, Pellegrini-Scandura).				ASTRA5-U1	Localizar Schmitz & Weber 2017 (International Journal of Academic Research and Reflection) y Gordon 2014 (Mérida) y confirmar existencia/DOI antes de subir a MEDIBLE-CON-ADQUISICIÓN.	CONC-DOC-SCHMITZWEBER2017-GORDON2014		No se buscó en este lote (fuera de las 12 consultas priorizadas); ver nota en dictamen_razon.	TRABAJO	Cambiaría si ninguno de los dos estudios existe, o si al leerlos su universo no corresponde a México (p.ej. Schmitz & Weber en otro país).
ASTRA5-U0-TRAB-008	trabajo-009	LECTURA-e869c511-01	L23-27	The dominant leadership model in Mexican organizations is paternalistic... Pellegrini & Scandura (2008)... Pavett & Morris (1995, survey of 180 managers across five countries) classified Mexican management as 'benevolent authoritative'... Howell et al. (2007)... found that participative leadership behaviors were actually less effective than directive or charismatic styles in Mexican maquiladoras	MEDIA (Evidence quality map L146: Pellegrini & Scandura on paternalistic leadership)	CONCLUSION-DE-ESTUDIO	primaria México (estudios con muestra mexicana/maquiladoras)	Estilo de liderazgo directivo/paternalista observado en gerentes y su asociacion con desempeño/efectividad, en tres estudios académicos distintos (Pellegrini-Scandura 2008 revisión teórica; Pavett-Morris 1995 encuesta n=180 gerentes 5 países; Howell et al. 2007 maquiladoras).	Pellegrini & Scandura (2008, Journal of Management 34(3):566-593) es un articulo DE REVISION ('a review and agenda for future research'), no un estudio de campo cualitativo propio como sugiere el texto del report ('documented this through qualitative field data'); Pavett-Morris es muestra de gerentes, no representativa de trabajadores; Howell et al. es maquiladoras, no la economía general. Ninguno mide 'contrato psicologico' completo ni causalidad.	Gerentes/directivos en estudios de muestra propia (n=180 Pavett-Morris; maquiladoras Howell et al.); no hay universo poblacional mexicano unico.	Pellegrini & Scandura 2008 (Journal of Management); Pavett & Morris 1995; Howell et al. 2007 (Journal of World Business)	SIN-ID-MANIFIESTO	No aplica en este lote (articulos académicos, no cuestionario en corpus).	MEDIBLE-CON-ADQUISICIÓN	Pellegrini & Scandura (2008) CONFIRMADO: 'Paternalistic Leadership: A Review and Agenda for Future Research', Journal of Management 34(3):566-593, DOI 10.1177/0149206308316063 (WebSearch propia). Nota: es revisión teórica, no campo cualitativo propio en México como lo caracteriza el report — discrepancia de género de estudio a declarar. Pavett & Morris 1995 y Howell et al. 2007 NO verificados en este lote (faltante).	SIN-ID-MANIFIESTO			ASTRA5-U1	Leer Pellegrini & Scandura 2008 completo para confirmar si cita datos de campo mexicanos o es pura revisión; localizar Pavett & Morris 1995 y Howell et al. 2007 (Journal of World Business) y confirmar existencia.	CONC-DOC-PATERNALISMO-PELLEGRINI-PAVETT-HOWELL		web A.13 (12 consultas maximas/lote; 5 del ejecutor previo + 6 propias = 11 usadas): WebSearch 'Pellegrini Scandura 2008 paternalistic leadership Mexico benevolent authoritative' (propia) -> confirma Journal of Management 34(3):566-593, DOI 10.1177/0149206308316063; es review article, no campo cualitativo propio.	TRABAJO	Cambiaría si al leer el articulo completo Pellegrini & Scandura no reportan datos de campo mexicanos (confirmaria que es solo revision teorica) o si Pavett & Morris/Howell et al. no existen bajo esas referencias.
ASTRA5-U0-TRAB-009	trabajo-010	LECTURA-e869c511-01	L27	minimum wage was $278.80 MXN/day in 2025	NO-EXPLÍCITO	CIFRA-PUBLICADA	primaria México (CONASAMI)	Salario mínimo general diario vigente 2025, publicado por CONASAMI.	El salario mínimo legal no mide conducta ni contrato psicologico; es dato de contexto estructural, no de comportamiento laboral.	No aplica (norma administrativa, no encuesta de personas).	CONASAMI, resolución de salarios mínimos 2025	SIN-ID-MANIFIESTO; no registrado en manifiesto (u0mf --busca conasami: 0 entradas)	No aplica.	PENDIENTE-VERIFICACION-DOCUMENTAL	CONASAMI es organismo oficial (gob.mx) y la cifra de salario minimo 2025 es dato público muy conocido, pero no se verificó contra el sitio oficial en este lote (presupuesto web agotado en otras cifras); no se confirma con lectura propia.				ASTRA5-U1	Cotejar $278.80 MXN/día contra la Resolución CONASAMI 2025 (conasami.gob.mx) antes de citarlo como MEDIBLE.	CONC-DOC-CONASAMI-SALARIOMINIMO2025		u0mf --busca conasami -> 0 entradas (previa [2]); u0mf --busca salario_minimo -> 0 entradas (previa [2]). No se hizo busqueda web en este lote.	TRABAJO	Cambiaría si la resolución oficial 2025 no reporta $278.80 MXN/día para el salario mínimo general.
