id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ENLACE	humor-001	LECTURA-57ec2d17-04;LECTURA-57ec2d17-04-WHR	L16; repeticion L5,L53,L62	Mexico alcanzo el 10.o lugar de 147 paises en el World Happiness Report 2025 (life evaluation 6.979/10, escalera de Cantril, Gallup 2022-2024), subiendo del 25.o de 2024.	FUERTE	ENLACE	c	Evaluacion vital promedio (Cantril) y ranking publicados por WHR2025 para Mexico, ventana Gallup 2022-2024, IC95 de rango 9-17.	No mide humor ni sentido del humor; es evaluacion vital agregada (life evaluation), instrumento importado.	pais Mexico; muestra Gallup World Poll; ventana trianual 2022-2024	World Happiness Report 2025 (Apendice B) / Gallup World Poll 2022-2024	SIN-ID-MANIFIESTO|990faf16f966b936d8840911e7349e3d5458913d13e54ec79de30f83b8ca0623 (cap.2) y 6c522cd0b2e04bd8116e23d1c7c351ecf81a2a88547997c95dc4e43d9c36c6bf (apendice B)|p.39 Fig.21	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-001 (mapa-parcial-v0_1.tsv, paquete humor.md); mismo componente ya dictaminado, sin residual nuevo en este lote.	VER-CONTRATO	Ninguna	no aplica (documento externo WHR, sin payload_id de manifiesto; u0mf --calc no ejecutable)	ASTRA5-MESA-CULTURA	Ninguna en este lote; ver ASTRA5-U0-HUM-001 para registro documental pendiente.	CONC-DOC-WHR2025-2026	ASTRA5-U0-HUM-001	Enlace directo a contrato cerrado listado en el paquete humor.md (mapa-parcial-v0_1.tsv); sin busqueda nueva en este lote.	HUMOR	Cambiaria si una edicion futura del WHR excluye a Mexico del top 10 o si Gallup revisa la escalera de Cantril como medida.
ENLACE	humor-002	LECTURA-57ec2d17-04;LECTURA-57ec2d17-04-WHR	L16; repeticion L5,L53,L62	WHR 2024 ubico a Mexico en el puesto 25 de la clasificacion mundial, con media Cantril 6.678/10 para la ventana Gallup 2021-2023.	FUERTE	ENLACE	c	Evaluacion vital promedio (Cantril) y ranking publicados por WHR2024 para Mexico, ventana Gallup 2021-2023, IC95 de rango 17-33.	No mide humor; es evaluacion vital agregada de la edicion 2024, no la 2025.	pais Mexico; muestra Gallup World Poll; ventana trianual 2021-2023	World Happiness Report 2024, Apendice estadistico / Gallup World Poll 2021-2023	SIN-ID-MANIFIESTO|f613d84ae0d43ae3bae99963224d5c37947f61678c905b147e25200df9dd09a1|Figura 65 p.87	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-002; mismo componente ya dictaminado, sin residual nuevo en este lote.	VER-CONTRATO	Ninguna	no aplica (documento externo WHR, sin payload_id de manifiesto)	ASTRA5-MESA-CULTURA	Ninguna en este lote; ver ASTRA5-U0-HUM-002.	CONC-DOC-WHR2024-2025	ASTRA5-U0-HUM-002	Enlace directo a contrato cerrado listado en el paquete humor.md; sin busqueda nueva.	HUMOR	Cambiaria si una re-lectura del apendice estadistico 2024 no reproduce puesto 25 / media 6.678.
ENLACE	humor-003	LECTURA-57ec2d17-04;LECTURA-57ec2d17-04-WHR	L16; repeticion L5,L53,L62	Entre WHR2024 y WHR2025 Mexico paso del puesto 25 al 10; medias trianuales publicadas de 6.678 a 6.979 (+0.301, 15 posiciones); las ventanas 2021-23 y 2022-24 comparten 2022 y 2023.	FUERTE	ENLACE	c	Comparacion aritmetica de dos ediciones del WHR (no una prueba de cambio con datos pareados).	Las dos ventanas comparten dos de tres anos de Gallup y los conjuntos de paises difieren; la diferencia aritmetica no es una prueba de cambio significativo.	pais Mexico; comparacion entre dos publicaciones del mismo instrumento	World Happiness Report 2024 vs 2025	VER-CONTRATO	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-003; mismo componente ya dictaminado.	VER-CONTRATO	Ninguna	no aplica (documento externo WHR, sin payload_id de manifiesto)	ASTRA5-MESA-CULTURA	Ninguna en este lote; ver ASTRA5-U0-HUM-003.	CONC-DOC-WHR-COMPARACION-2024-2025	ASTRA5-U0-HUM-003	Enlace directo a contrato cerrado listado en el paquete humor.md; sin busqueda nueva.	HUMOR	Cambiaria si se calcula con covarianza/paises comunes y el cambio deja de ser positivo.
ENLACE	humor-004	LECTURA-57ec2d17-04;LECTURA-57ec2d17-04-LB	L16; repeticion L5	Latinobarometro 2024 publico 79% de satisfaccion con la vida como promedio regional de 17 paises, el mas alto desde 1997 (vs 77% en 2023, 2015 y 2013).	FUERTE	ENLACE	c	Porcentaje regional 'muy o bastante satisfecho' con la vida (P1ST), 17 paises, Latinobarometro 2024.	Promedio regional, no cifra mexicana; no mide humor.	persona adulta, 17 paises America Latina, cara a cara ago-oct 2024	Latinobarometro 2024, reactivo P1ST	VER-CONTRATO	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-004.	VER-CONTRATO	Ninguna	ninguna corrida con latinobarometro2024_bd_stata (u0mf --calc: 0 de 326 corridas)	ASTRA5-U3	Ninguna en este lote; ver ASTRA5-U0-HUM-004.	CONC-DOC-LATINOBAROMETRO2024-P1ST-REGIONAL	ASTRA5-U0-HUM-004	Enlace directo a contrato cerrado listado en el paquete humor.md; sin busqueda nueva.	HUMOR	Cambiaria si el promedio regional publicado no incluye los mismos 17 paises en una relectura.
ENLACE	humor-005	LECTURA-57ec2d17-04;LECTURA-57ec2d17-04-LB	L16; repeticion L5	En Mexico, Latinobarometro 2024 publico 82% muy o bastante satisfecho con su vida (grafico por pais, p.25).	FUERTE	ENLACE	a	Porcentaje mexicano 'muy o bastante satisfecho' con la vida (P1ST), Latinobarometro 2024.	No mide humor; cifra puntual de Mexico, no un rango 82-84 (esos son otros paises).	persona adulta Mexico, cara a cara ago-oct 2024	Latinobarometro 2024, reactivo P1ST	VER-CONTRATO	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-005.	VER-CONTRATO	Ninguna	ninguna corrida con latinobarometro2024_bd_stata (u0mf --calc: 0 de 326 corridas)	ASTRA5-U3	Ninguna en este lote; ver ASTRA5-U0-HUM-005.	CONC-DOC-LATINOBAROMETRO2024-P1ST-MX	ASTRA5-U0-HUM-005	Enlace directo a contrato cerrado listado en el paquete humor.md; sin busqueda nueva.	HUMOR	Cambiaria si el grafico por pais p.25 no muestra 82% para Mexico en una relectura.
ENLACE	humor-006	LECTURA-57ec2d17-04;LECTURA-57ec2d17-04-LB	L16; repeticion L5	En Mexico, Latinobarometro 2024 publico 50% muy o mas bien satisfecho con el funcionamiento de la democracia, frente a 37% en 2023 (tabla 1995-2024, pp.40-41).	FUERTE	ENLACE	a	Porcentaje mexicano de satisfaccion con el funcionamiento de la democracia (P12STGBS.A), Latinobarometro 2024 vs 2023.	No es apoyo normativo P11STGBS ni satisfaccion vital P1ST; no mide humor.	persona adulta Mexico, cara a cara ago-oct 2024	Latinobarometro 2024, reactivo P12STGBS.A	VER-CONTRATO	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-006.	VER-CONTRATO	Ninguna	ninguna corrida con latinobarometro2024_bd_stata (u0mf --calc: 0 de 326 corridas)	ASTRA5-U3	Ninguna en este lote; ver ASTRA5-U0-HUM-006.	CONC-DOC-LATINOBAROMETRO2024-P12STGBSA-MX	ASTRA5-U0-HUM-006	Enlace directo a contrato cerrado listado en el paquete humor.md; sin busqueda nueva.	HUMOR	Cambiaria si la tabla 1995-2024 pp.40-41 no reproduce 50%/37% en una relectura.
ENLACE	humor-007	LECTURA-57ec2d17-05;LECTURA-57ec2d17-05-IDENTIDADES	L18; repeticion L4,L64	DataReportal reporto 93.0 millones de identidades activas de redes sociales en Mexico en enero 2025, equivalentes a 70.7% de la poblacion total (Digital 2025: Mexico).	FUERTE	ENLACE	c	Estimacion publicitaria de identidades activas de redes sociales, no personas unicas ni usuarios de humor.	La propia fuente advierte que las identidades no representan necesariamente individuos unicos; no mide humor.	identidad de cuenta activa, Mexico, enero 2025, metodologia de alcance publicitario (Kepios)	DataReportal Digital 2025: Mexico, corte enero 2025	SIN-ID-MANIFIESTO|55fe082ca3d90dda7787375b8636d7131be34584220edebb3538e3e644b37070|captura htm local	VER-CONTRATO	MEDIBLE-CON-ADQUISICIÓN	Enlaza a contrato cerrado ASTRA5-U0-HUM-007.	VER-CONTRATO	Ninguna	no aplica (documento externo, sin payload_id de manifiesto)	ASTRA5-U4	Ninguna en este lote; ver ASTRA5-U0-HUM-007.	CONC-DOC-DATAREPORTAL2025-IDENTIDADES-MX	ASTRA5-U0-HUM-007	Enlace directo a contrato cerrado listado en el paquete humor.md; sin busqueda nueva.	HUMOR	Cambiaria si DataReportal revisa la cifra de identidades o la definicion de alcance publicitario.
ASTRA5-U0-HUM-008	humor-008	LECTURA-57ec2d17-01;LECTURA-57ec2d17-01-EHV	L10;L33	La Escala de Humor ante la Vida (EHV, Calleja, Arroyo-Belmonte y Valencia Camargo, 2022) es un instrumento de 8 items (HV1-HV8), unidimensional, que explica 55.97% de varianza, alfa .915/omega .914 y AVE .572, validado en muestras mexicanas n1=550 (AFE) y n2=830 (CFA), total 1380, 18-66 anos.	FUERTE	CIFRA-PUBLICADA	a	Estructura factorial, fiabilidad (alfa/omega) y validez convergente (r=.625 con Escala de Evaluacion Numerica del Humor) de la EHV en dos muestras no probabilisticas mexicanas.	Muestras no probabilisticas, reclutadas en linea y en sitios publicos, con alta escolaridad (82.8%/86.4% educacion superior); no representan a la poblacion general de Mexico ni permiten inferir prevalencia nacional de humor.	persona adulta 18-66 anos, muestra por conveniencia Mexico (online+impreso), n=1380 (n1=550, n2=830)	EHV (Calleja et al. 2022), Acta de Investigacion Psicologica 12(2)	SIN-ID-MANIFIESTO|84cd234ee12287ba408367367a872fd63f47f5688881e824d1021af24f1e7b5b|pp.65-72, leido directo en /home/pc0/mm-corpus/raw/astra5_ehv_2022.pdf; no esta entre los 349 PDF indexados por u0pdf	HV1 'Procuro tomar la vida con buen humor' ... 8 items finales (HV1-HV8) tras eliminar HV9-HV11; escala 1=Disagree/En desacuerdo a 7=Strongly agree/Totalmente de acuerdo (Tabla 2 p.71).	MEDIBLE-CON-ADQUISICIÓN	Documento primario (DOI 10.22201/fpsi.20074719e.2022.2.451) identificado, con sha256 verificado y leido integro pp.65-72 en este lote (24/sep/2026); no esta registrado en data/manifiesto.yaml ni en el indice de 349 PDF de u0pdf. Faltante: registrar el PDF EHV en el manifiesto (id, sha256, raiz data_raw) para que u0pdf/u0mf lo indexen.	SIN-ID-MANIFIESTO|84cd234ee12287ba408367367a872fd63f47f5688881e824d1021af24f1e7b5b|raiz mm-corpus/raw (fuera del repo); U0 no abrio microdato, solo el PDF del articulo publicado	Ninguna	no aplica (documento externo, sin payload_id de manifiesto)	ASTRA5-MESA-CULTURA	MESA-DOCUMENTAL registra el PDF (id+sha) en el manifiesto; U3 decide si adopta alfa/omega/AVE como propiedad de instrumento (no de prevalencia).	CONC-DOC-EHV2022-CALLEJA		u0mf --busca ehv: 0/1680; --busca calleja: 0/1680; --busca humor: 0/1680; u0pdf -q humor: 7 aciertos, todos falsos positivos ('buen humor'=animo en ENBIARE/ENDIREH2011, no sentido del humor); u0busca -q 'sentido del humor': 0/314256 con texto; lectura directa de astra5_ehv_2022.pdf pp.1-8 (sha256 verificado) el 24/sep/2026.	HUMOR	Cambiaria si una reaplicacion con muestra probabilistica mexicana no reproduce la estructura unidimensional o el alfa/omega cae bajo .70.
ASTRA5-U0-HUM-009	humor-009	LECTURA-57ec2d17-01;LECTURA-57ec2d17-01-ESSH-AFE	L10;L33	La Escala de Significado del Sentido del Humor (ESSH, Cruz Vargas y Sanchez Aragon, 2023) en su fase exploratoria (AFE, n=185 adultos 18-62 anos) redujo 37 a 17 reactivos en tres factores (Estrategia de afrontamiento, Habilidad para crear humor, Herramienta social), 48.176% de varianza, alfa total .896 y omega .898.	FUERTE (rige encabezado L10)	CIFRA-PUBLICADA	a	Estructura trifactorial exploratoria y fiabilidad de los 17 reactivos ESSH en muestra AFE (n=185).	Coeficientes de la fase exploratoria (17 items); no corresponden a la escala final de 9 items. Muestra no probabilistica por cuota, escolaridad mayoritaria licenciatura+.	persona adulta 18-62 anos, n=185 (99 mujeres, 86 hombres), muestra por cuota Mexico	ESSH fase AFE (Cruz Vargas y Sanchez Aragon 2023), Acta de Investigacion Psicologica 13(1)	SIN-ID-MANIFIESTO|3cd81a191c9a10cc0e2c761c8c50a16d35c7f66b72d4821ce102aef585e514f5|pp.79-81 (Tabla 2), leido directo en /home/pc0/mm-corpus/raw/astra5_essh_2023.pdf; no indexado en u0pdf	37 reactivos Likert 1-5 'Totalmente en desacuerdo' a 'Totalmente de acuerdo' sobre la pregunta abierta '?Que es el sentido del humor para usted?'; ejemplo factor 1 item 7 'Te ayuda a ver la vida de forma diferente' (Tabla 2 p.81).	MEDIBLE-CON-ADQUISICIÓN	PDF primario (DOI 10.22201/fpsi.20074719e.2023.1.480) identificado, sha256 verificado, leido pp.76-83 en este lote; no registrado en manifiesto ni en u0pdf (0 coincidencias 'essh'/'cruz vargas'). Faltante: registrar PDF ESSH en manifiesto.	SIN-ID-MANIFIESTO|3cd81a191c9a10cc0e2c761c8c50a16d35c7f66b72d4821ce102aef585e514f5|raiz mm-corpus/raw; U0 no abrio microdato	Ninguna	no aplica (documento externo, sin payload_id)	ASTRA5-MESA-CULTURA	MESA-DOCUMENTAL registra el PDF; U3 fija que estos coeficientes son de la fase exploratoria y no los traslada a la escala final.	CONC-DOC-ESSH2023-AFE		u0mf --busca essh: 0/1680; --busca 'cruz vargas': 0/1680; u0pdf -q 'sentido del humor': 0/349; lectura directa de astra5_essh_2023.pdf pp.76-83, 24/sep/2026.	HUMOR	Cambiaria si el AFC de la fase confirmatoria (n=302) no reproduce estos tres factores o el alfa cae bajo .70.
ASTRA5-U0-HUM-010	humor-010	LECTURA-57ec2d17-01;LECTURA-57ec2d17-01-ESSH-FINAL	L10;L33	La ESSH final, tras AFC en muestra independiente (n=302 adultos 18-47 anos), quedo en 9 reactivos (3 por factor) con alfa total .807 y buen ajuste (CFI=1.000, RMSEA=.000, SRMR=.005, Figura 1 p.83).	FUERTE (rige encabezado L10)	CIFRA-PUBLICADA	a	Estructura confirmatoria final de 9 items y fiabilidad total (alfa .807) de la ESSH en muestra AFC independiente.	Muestra no probabilistica (n=302), 82.1% licenciatura+; 'valida y confiable para adultos mexicanos' se limita a esta muestra de validacion, no a representatividad nacional.	persona adulta 18-47 anos, n=302 (182 mujeres, 120 hombres), muestra por cuota Mexico	ESSH escala final (Cruz Vargas y Sanchez Aragon 2023), Acta de Investigacion Psicologica 13(1)	SIN-ID-MANIFIESTO|3cd81a191c9a10cc0e2c761c8c50a16d35c7f66b72d4821ce102aef585e514f5|pp.82-83 (Figura 1, Discusion), leido directo	9 items finales: 7 'Te ayuda a ver la vida de forma diferente', 8 'Significa reirse de los propios problemas', 10 'Tiene que ver con apreciar los buenos momentos' (factor 1); items 20-22 (factor 2); 38,39,42 (factor 3); Likert 1-5 (Figura 1 p.83).	MEDIBLE-CON-ADQUISICIÓN	Mismo documento que fila humor-009 (ya identificado y leido); falta registrar en manifiesto. Corrige la nota del report que solo cita 'valida, confiable e invariante' sin distinguir fase ni n.	faltante: ESSH escala final (Cruz Vargas y Sanchez Aragon 2023), Acta de Investigacion Psicologica 13(1); SIN-ID-MANIFIESTO|3cd81a191c9a10cc0e2c761c8c50a16d35c7f66b72d4821ce102aef585e514f5|raiz mm-corpus/raw; U0 no abrio microdato	Ninguna	no aplica	ASTRA5-MESA-CULTURA	U3 transcribe los 9 items finales exactos de Figura 1 antes de cerrar cualquier contrato de medicion sobre ESSH.	CONC-DOC-ESSH2023-FINAL		Mismo que humor-009; lectura directa pp.82-83, 24/sep/2026.	HUMOR	Cambiaria si una replica independiente no alcanza alfa>=.70 en los 9 items finales.
