id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ENLACE	duelo-001	LECTURA-36eaeb28-10	L18	El CED decidió pedir información a México en su 28º período y presentó la solicitud del artículo 34 el 24 de junio de 2025.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-001	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-002	LECTURA-36eaeb28-10	L18	En decisión adoptada en marzo y distribuida el 17 de abril de 2026, el CED decidió llevar la situación de México a consideración de la Asamblea General.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-002	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-003	LECTURA-36eaeb28-10	L18	El CED concluyó en el párr.121 que había indicios fundados de desapariciones forzadas en varios ataques generalizados o sistemáticos en México.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-003	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-004	LECTURA-36eaeb28-04	L12	En la muestra colombiana de Heeke et al., 17 de 73 familiares de desaparecidos (23.29%) cumplieron criterios PG-13 de duelo prolongado.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-004	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-005	LECTURA-36eaeb28-04	L12	En el grupo colombiano comparador de muerte ligada al conflicto, 70 de 222 (31.50%) cumplieron criterios PG-13; diferencia no significativa (χ²=1.67).	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-005	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-006	LECTURA-36eaeb28-03	L11	Entre 73 familiares colombianos de desaparecidos, mayor esperanza de que la persona siguiera viva se asoció con mayor severidad PG-13 (β=0.41 en modelo final).	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-006	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-007	LECTURA-36eaeb28-01	L9	Almanza-Avendaño et al. (2020) analizaron entrevistas a profundidad a cinco madres de personas desaparecidas de Ciudad Victoria, contactadas por una asociación de familiares.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-007	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-008	LECTURA-36eaeb28-01	L9	En esas cinco entrevistas las autoras interpretaron la ausencia física del hijo/a junto con prácticas para mantener su presencia psicológica y la incertidumbre sobre su destino.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-008	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-009	LECTURA-36eaeb28-01	L9,L27	Boss y Carnes distinguen pérdida por desaparición física sin destino verificado de ausencia psicológica en una persona físicamente presente (tipología tipo 1 / tipo 2).	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-009	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
ENLACE	duelo-010	LECTURA-36eaeb28-02	L10,L31	Boss y Carnes (2012) proponen sustituir la meta clínica de cierre definitivo por búsqueda de sentido y tolerancia a la ambigüedad cuando el destino sigue incierto.	NO-EXPLÍCITO	ENLACE	mixta	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Enlace a contrato cerrado; ver dictamen y razón en el contrato citado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DUELO	Ninguna: contrato ya cerrado.		ASTRA5-U0-DUEL-010	N/A: enlace a contrato ya cerrado en lote previo (mapa-parcial-v0_1.tsv).	DUELO	VER-CONTRATO
