id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-VEJEZ-001	vejez-001	LECTURA-bed36971-01	L12	El pais cruzo el umbral de reemplazo de la fecundidad en 2016; la tasa global de fecundidad cerro 2024 en 1.89, minimo historico.	FUERTE	CIFRA-PUBLICADA	a	Tasa global de fecundidad (hijos por mujer en edad fertil) de Mexico, serie anual INEGI, valor de 2024 y ano en que cruzo el nivel de reemplazo (~2.1 hijos/mujer).	No se verifico en este lote el tabulado/boletin exacto que fija 1.89 (2024) ni el corte de 2016; ninguna encuesta de fecundidad del corpus (ENADID 2023) publica todavia ese ano calendario especifico ni el corte historico 2016.	Indicador demografico nacional (no encuesta individual); unidad=nacimientos por mujer; universo=mujeres en edad fertil, Mexico, serie anual.	INEGI, Estadisticas de Natalidad / indicador de fecundidad (ola/ano no identificado con id propio)	SIN-ID-MANIFIESTO	No aplica (indicador agregado, no reactivo de encuesta)	MEDIBLE-CON-ADQUISICIÓN	faltante: boletin/comunicado INEGI de Estadisticas de Natalidad con la serie de tasa global de fecundidad 2016-2024 (valor 1.89 en 2024 y ano de cruce del nivel de reemplazo). No se identifico documento primario en este lote: presupuesto de 12 consultas web se agoto en piezas de mayor centralidad (CONAPO, Bienestar, SNC, geriatras, Nava-UNAM). Cotejo de la cifra exacta queda como residual.	SIN-ID-MANIFIESTO		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Registrar en el manifiesto el boletin/tabulado INEGI de natalidad/fecundidad (TGF 2016-2024) con id y sha256; cotejar 1.89 y 2016.	CONC-DOC-INEGI_TGF-2024		u0mf --busca fecundidad -> 4 coincidencias, 0 pertinentes (eder2025, no demografico); u0mf --busca natalidad -> 0; u0mf --busca esperanza -> 0.	FAMILIA_CUIDADOS	Cambiaria si el boletin oficial de INEGI mostrara una TGF 2024 distinta de 1.89 o un ano de cruce del reemplazo distinto de 2016.
ASTRA5-U0-VEJEZ-002	vejez-002	LECTURA-bed36971-01	L12	La proporcion de personas de 60+ paso de 12.3% (2018) a 14.7% (2023, ENADID).	FUERTE	CIFRA-PUBLICADA	a	Proporcion de poblacion de 60 anos y mas sobre poblacion total, Mexico, ENADID 2018 y ENADID 2023.	ENADID 2023 SI tiene payload+FD en el manifiesto (grupos quinquenales de edad, variable edad_1ag), pero ENADID 2018 NO esta registrado en este corpus (0 aciertos); y ninguna publicacion agregada con el % 60+ por ano esta registrada. Cero microdato: U0 no puede derivar el % desde el CSV aunque exista.	Persona; edad 60 anos y mas / poblacion total; Mexico; ENADID olas 2018 y 2023.	ENADID 2023 (en corpus); ENADID 2018 (no identificado en el manifiesto)	enadid2023_fd_xlsx|d56582b7ace04e2c13a1b9ea22aeea458d7b9cc02a21241e5fda29fe12b4f34c|hoja TFECHISEMB fila 122 (variable edad_1ag, grupos quinquenales de edad)	variable edad_1ag = "Grupos quinquenales de edad" (ENADID 2023, PREGUNTA_DICCIONARIO); codigos de corte 60+ por extraer de fd_enadid23.xlsx	MEDIBLE-CON-ADQUISICIÓN	faltante: (1) registrar ENADID 2018 (payload+FD) en el manifiesto -- u0mf --busca enadid+2018 -> 0 coincidencias; (2) el tabulado publicado del % 60+ por ola (no registrado como documento aparte en este corpus). El instrumento 2023 ya esta en corpus con variable de edad identificada.	enadid2023_base_datos_csv|995d448ab298251d441e437fc4a368f84879a8b74fa7bc103dc189434cbfaa18|raiz data_raw; U0 no abrio microdato		RESULT de otro componente: CALC-ENADID-0001 (situacion conyugal actual por P3_27 y proporcion en union libre, con desagregacion por edad incl. 60+, pero NO mide proporcion de poblacion 60+ sobre el total) y CALC-ENADID2023-UNION-SEXO-EDAD-0004 (situacion conyugal por sexo x edad) -- sin contraste directo (u0mf --calc enadid2023_base_datos_csv: 4 corridas, ninguna mide el % 60+/poblacion total)	ASTRA5-MESA-VEJEZ	Adquirir ENADID 2018 (payload+FD) y registrar el tabulado de % 60+ 2018/2023; cotejar 12.3%/14.7%.	CONC-ENADID2023-EDAD_1AG		u0mf --busca enadid -> 5 (solo 2023); u0mf --busca enadid+2018 -> 0; u0busca -q "edad" --encuesta enadid2023 -> 72 aciertos (variable edad_1ag entre ellas).	FAMILIA_CUIDADOS	Cambiaria si ENADID 2018 (una vez adquirido) mostrara una proporcion 60+ distinta de 12.3%, o si el tabulado 2023 no confirmara 14.7%.
ASTRA5-U0-VEJEZ-003	vejez-003	LECTURA-bed36971-01	L12	CONAPO estima 17.1 millones de adultos mayores en 2025 (12.8% de la poblacion) y proyecta que para 2030 habra mas personas mayores (=15%) que menores de 15 anos [...] envejece antes de enriquecerse.	FUERTE	CIFRA-PUBLICADA	a	Estimacion y proyeccion demografica de poblacion de 60+ anos (numero absoluto y % de la poblacion total), Mexico, CONAPO, 2025 y 2030; comparacion con proyeccion de poblacion menor de 15 anos.	No hay payload de CONAPO en el manifiesto (u0mf --busca conapo -> 1 coincidencia, un FD de ENOE ajeno). Verificado por busqueda web (fuera del corpus): fuentes de prensa que citan a CONAPO reportan 17.1 millones/12.8% para 2025, pero para 2030 reportan 20.4 millones/14.8-14.96% (compatible en redondeo con "=15%" del report) y confirman que hacia 2030 los mayores superarian por primera vez a la poblacion de 0-14 anos.	Persona; 60 anos y mas / poblacion total; Mexico; proyeccion demografica CONAPO 2025 y 2030.	CONAPO, Proyecciones de la Poblacion de Mexico y las Entidades Federativas 2020-2070 (no tiene id en el manifiesto de este proyecto)	SIN-ID-MANIFIESTO; fuente web: conapo.segob.gob.mx/work/models/CONAPO/pry23/PP/index.html (identificada, no leida linea a linea en este lote; cifras cotejadas via prensa que cita a CONAPO: rtg.com.mx, elfinanciero.com.mx)	No aplica (proyeccion demografica agregada, no reactivo de encuesta)	MEDIBLE-CON-ADQUISICIÓN	faltante: registrar el comunicado/proyeccion oficial de CONAPO (2020-2070, corte 2025 y 2030) con id y sha256. Documento identificado y localizado (issuer CONAPO/Segob, URL arriba); cotejo exacto de "17.1M/12.8%" y "=15%>15 anos en 2030" queda como residual -- la prensa consultada da para 2030 20.4M/14.8-14.96%, cercano pero no identico al redondeo "=15%" del report.	SIN-ID-MANIFIESTO		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Registrar la proyeccion CONAPO 2020-2070 (o el comunicado de envejecimiento demografico) en el manifiesto; cotejar 17.1M/12.8% (2025) y el cruce con poblacion <15 anos (2030).	CONC-DOC-CONAPO_PROYECCION-2025_2030		u0mf --busca conapo -> 1 coincidencia (irrelevante); WebSearch "CONAPO 2025 17.1 millones adultos mayores proyeccion Mexico 2030" (23-sep-2026) -> confirma 17.1M/12.8% (2025) via rtg.com.mx, y 20.4M/14.8-14.96% (2030) via elfinanciero.com.mx/elimparcial.com.	FAMILIA_CUIDADOS	Cambiaria si el comunicado oficial de CONAPO no confirmara 17.1 millones/12.8% en 2025, o si la proyeccion 2030 no mostrara a los mayores superando a los menores de 15 anos.
ASTRA5-U0-VEJEZ-004	vejez-004	LECTURA-bed36971-01	L12	La esperanza de vida se recupero a 75.5 anos en 2024.	FUERTE	CIFRA-PUBLICADA	a	Esperanza de vida al nacer, poblacion total, Mexico, ano 2024 (con comparacion implicita de recuperacion respecto a una caida previa, presumiblemente pandemia COVID-19).	No se verifico documento primario en este lote (presupuesto web agotado); no hay payload de mortalidad/esperanza de vida en el manifiesto (u0mf --busca esperanza -> 0; --busca mortalidad -> 4, ninguno pertinente).	Indicador demografico nacional; unidad=anos de vida esperados al nacer; universo=poblacion total, Mexico, 2024.	INEGI, Estadisticas de Mortalidad / esperanza de vida (no identificado con id propio en el manifiesto)	SIN-ID-MANIFIESTO	No aplica (indicador agregado)	MEDIBLE-CON-ADQUISICIÓN	faltante: boletin/comunicado INEGI de esperanza de vida 2020-2024 (o CONAPO). No se identifico documento primario en este lote (presupuesto de 12 consultas web agotado en piezas priorizadas por el paquete); cotejo de 75.5 anos queda como residual.	SIN-ID-MANIFIESTO		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Registrar el boletin de esperanza de vida INEGI/CONAPO 2024 con id y sha256; cotejar 75.5 anos y la caida previa que se recupera.	CONC-DOC-INEGI_ESPVIDA-2024		u0mf --busca esperanza -> 0; u0mf --busca mortalidad -> 4 (0 pertinentes, eder2025).	SALUD	Cambiaria si el boletin oficial mostrara una esperanza de vida 2024 distinta de 75.5 anos o si no hubiera una caida previa que se recupera.
ASTRA5-U0-VEJEZ-005	vejez-005	LECTURA-bed36971-02	L14	En 2020, 82% de los hogares con adultos mayores eran nucleares o ampliados [...] tamano medio de 3.4 integrantes; se estima que hasta 28% de los hogares mexicanos son multigeneracionales.	FUERTE	CIFRA-PUBLICADA	a	Composicion por tipo de hogar (nuclear/ampliado/unipersonal) en hogares con al menos una persona de 60+ anos, y tamano medio del hogar; Censo de Poblacion y Vivienda 2020, Mexico.	El Censo 2020 SI tiene payload+cuestionario+descriptores en el manifiesto (cpv2020_caas_eum_csv, cpv2020_iter_nal_csv, descriptores CAAS/CEU), pero u0busca/u0pdf no indexan la variable de tipo de hogar del Censo bajo estos terminos (0 aciertos "unipersonal" en el cuestionario ampliado; busqueda amplia de "hogar unipersonal/ampliado/nuclear" solo acierta en ENASIC2022, no en cpv2020).	Hogar; tipo de hogar (nuclear/ampliado/unipersonal) con presencia de personas 60+; Mexico; Censo de Poblacion y Vivienda 2020.	Censo de Poblacion y Vivienda 2020 (CPV2020), Mexico, INEGI	cpv2020_caas_eum_csv|10b56a3b724c14c000464f3a632a9eb845dd5fa0ffc800d16644840d74b7c125|raiz data_raw (payload en corpus; variable de tipo de hogar no localizada por u0busca/u0pdf en este lote)	codigos por extraer del descriptor cpv2020_caas_descriptor_bd_xlsx o cpv2020_diccionario_cuestionario_ampliado_xlsx (variable de tipo/clase de hogar)	MEDIBLE-CON-ADQUISICIÓN	faltante: extraer y citar (via u0busca ampliado o lectura del descriptor) la variable exacta de tipo de hogar y el tabulado de 82%/28%/3.4 del Censo 2020; el payload y los descriptores YA estan en el manifiesto, la brecha es de citacion literal, no de adquisicion del archivo.	cpv2020_caas_eum_csv|10b56a3b724c14c000464f3a632a9eb845dd5fa0ffc800d16644840d74b7c125|raiz data_raw; U0 no abrio microdato		ninguna corrida con cpv2020_caas_eum_csv (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Localizar en el descriptor CAAS/CEU la variable de tipo de hogar y el tabulado de composicion de hogares con AM; cotejar 82%, 3.4 y 28% multigeneracional.	CONC-CPV2020-TIPO_HOGAR		u0mf --busca cpv2020 -> 8 (payload+FD confirmados); u0pdf -q "adultos mayores" --idsub cpv2020 -> 1 (programas sociales, no tipo de hogar); u0pdf -q "unipersonal" --idsub cpv2020 -> 0; u0busca -q "hogar unipersonal|hogar ampliado|hogar nuclear" -> 21 aciertos, todos en ENASIC2022/ENSAFI2023, ninguno en cpv2020.	FAMILIA_CUIDADOS	Cambiaria si el tabulado censal mostrara una proporcion de hogares nucleares/ampliados con AM distinta de 82%, o un tamano medio distinto de 3.4.
ASTRA5-U0-VEJEZ-006	vejez-006	LECTURA-bed36971-02	L14	solo 16.8% eran unipersonales -equivalente a 1.8 millones de personas de 60+ viviendo solas.	FUERTE	CIFRA-PUBLICADA	a	Proporcion de hogares unipersonales entre hogares con AM (universo hogar) y numero absoluto de personas 60+ que viven solas (universo persona), Censo 2020.	Mismo hallazgo que vejez-005: payload+descriptor censal en corpus, pero sin cita literal de la variable en este lote. La ficha de lectura marca que 16.8% (universo hogar) y 1.8M (universo persona) son dos unidades de analisis distintas que no deben fusionarse sin declarar la conversion.	(a) Hogar unipersonal con AM / total de hogares con AM; (b) Persona de 60+ que vive sola / total de personas 60+; Mexico; Censo 2020.	Censo de Poblacion y Vivienda 2020 (CPV2020), Mexico, INEGI	cpv2020_iter_nal_csv|ff39bb1d1b6e6adcc6204622535d213d4cd04902bc6ab6e8345f244a6d5f85d6|raiz data_raw (payload en corpus; variable no localizada por u0busca/u0pdf en este lote)	codigos por extraer del descriptor censal (variable de tipo de hogar unipersonal y edad del residente)	MEDIBLE-CON-ADQUISICIÓN	faltante: extraer del descriptor censal el tabulado de hogares unipersonales con AM (16.8%) y su conversion a personas (1.8M); mismo payload ya en manifiesto que vejez-005, brecha de citacion literal, no de adquisicion.	cpv2020_iter_nal_csv|ff39bb1d1b6e6adcc6204622535d213d4cd04902bc6ab6e8345f244a6d5f85d6|raiz data_raw; U0 no abrio microdato		ninguna corrida con cpv2020_iter_nal_csv (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Extraer del descriptor censal el tabulado de hogares unipersonales de AM y su conversion a personas; cotejar 16.8% y 1.8 millones.	CONC-CPV2020-HOGAR_UNIPERSONAL		mismas busquedas que vejez-005 (u0mf --busca cpv2020 -> 8; u0pdf/u0busca sin acierto de tipo de hogar en cpv2020).	FAMILIA_CUIDADOS	Cambiaria si el tabulado censal mostrara una proporcion de hogares unipersonales con AM distinta de 16.8%, o un absoluto distinto de 1.8 millones de personas.
ASTRA5-U0-VEJEZ-007	vejez-007	LECTURA-bed36971-02;CAND-bed36971-L4;VEJEZ-INTERNO-01	L14;L4;L44-L48	[el familismo] opera bajo presion y NO por eleccion libre: es en gran parte adaptacion a la ausencia de Estado [...] cinco niveles causales [...] el familismo mexicano funciona en parte como un seguro/mecanismo de adaptacion racional ante instituciones que fallan, no solo como un valor cultural (HIPOTESIS RAZONABLE).	FUERTE (rige encabezado L14); marco: HIPOTESIS RAZONABLE explicita (L46)	HIPOTESIS	a	Atribucion causal: si la corresidencia/familismo de adultos mayores en Mexico responde a preferencia/eleccion libre vs. a adaptacion racional ante ausencia de servicios publicos de cuidado (mecanismo, no cifra).	Es una atribucion de mecanismo (por que corresiden), no una cantidad observable directamente; el propio report la trata como hipotesis, no hecho. Ningun instrumento del corpus recorrido en este lote (Censo 2020, ENASEM, ENUT) contiene una pregunta directa de preferencia de corresidencia vs. necesidad economica que permita zanjar la atribucion causal.	No aplica cifra; es un mecanismo causal propuesto por el report sobre el arreglo residencial de personas 60+, Mexico.	No aplica (afirmacion de mecanismo, no de instrumento)	No aplica	No aplica	NO-MEDIBLE-POR-DISEÑO	Atribucion causal (eleccion libre vs. adaptacion racional) sobre un mecanismo, no una cifra: no se resuelve adquiriendo mas documentos (aclaracion de mesa 23/sep). Busqueda realizada: u0busca -q "prefiere vivir con|preferencia de vivienda|quiere vivir solo" sin resultados pertinentes en ENASEM/Censo/ENUT; u0pdf -q "adultos mayores" --idsub cpv2020 -> 1 acierto, no de preferencia. No se identifico instrumento que mida preferencia de corresidencia tras este recorrido; no equivale a imposibilidad universal.	No aplica		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Si se quiere zanjar la hipotesis, disenar un contraste que compare hogares con/sin acceso a cuidado formal controlando ingreso y preferencia declarada; mientras tanto se mantiene como hipotesis razonable, no como hecho.	CONC-DOC-FAMILISMO_ADAPTACION_HIPOTESIS		u0busca -q "prefiere vivir con|preferencia de vivienda" -> 0 aciertos pertinentes; u0pdf -q "adultos mayores" --idsub cpv2020 -> 1 (programas sociales, no preferencia).	FAMILIA_CUIDADOS	Cambiaria (se acotaria) si una encuesta con pregunta directa de preferencia de arreglo residencial mostrara que la mayoria de AM prefiere vivir acompanado incluso teniendo alternativa de cuidado formal asequible, o que preferiria vivir independiente si tuviera esa alternativa.
ASTRA5-U0-VEJEZ-008	vejez-008	LECTURA-bed36971-03	L16;L88;L98	El perfil modal de cuidadora informal es mujer, mayor de 50 anos, hija o conyuge, que dedica ~14 horas diarias, y en el 74% de los casos sin apoyo de terceros.	FUERTE	CIFRA-PUBLICADA	a	Perfil sociodemografico modal (sexo, edad, relacion) y carga horaria/apoyo de cuidadoras informales de personas dependientes, estudio Salazar-Barajas et al.	Muestra clinica/local de cuidadoras de personas dependientes (no probabilistica nacional); no debe extrapolarse a todas las cuidadoras de Mexico ni fusionarse con el agregado nacional de ENUT (universo distinto, ver vejez-009).	Persona cuidadora informal de un familiar dependiente; muestra de estudio(s) clinico/local, Mexico (no nacional).	Salazar-Barajas et al. (2019), estudio sobre sobrecarga/calidad de vida de cuidadores y funcionalidad familiar (no es encuesta del manifiesto)	SIN-ID-MANIFIESTO; identificado con precision por busqueda (2026-09-24): Salazar-Barajas ME et al. 'Funcionamiento familiar, sobrecarga y calidad de vida del cuidador del adulto mayor con dependencia funcional'. Enfermeria Universitaria. 2019;16(4), DOI 10.22201/eneo.23958421e.2019.4.615. No leido en texto completo por U0 (solo resumen/ficha via Crossref).	No aplica (no es reactivo de encuesta del manifiesto; instrumento del estudio no verificado en este lote)	MEDIBLE-CON-ADQUISICIÓN	Segunda pasada (2026-09-24, WebFetch a api.crossref.org tras agotarse WebSearch de la sesion): CONFIRMADO con precision -- Salazar-Barajas ME, Garza-Sarmiento EG, Garcia-Rodriguez SN, Juarez-Vazquez PY, Herrera-Herrera JL, Duran-Badillo T. 'Funcionamiento familiar, sobrecarga y calidad de vida del cuidador del adulto mayor con dependencia funcional'. Enfermeria Universitaria (UNAM). 2019;16(4), DOI 10.22201/eneo.23958421e.2019.4.615. Autor principal (Salazar-Barajas) y anio (2019) coinciden exactamente con la cita del report. El resumen recuperado via Crossref/WebFetch no reproduce literalmente las cifras 14h/dia y 74% sin apoyo (solo aparece un dato de '32.6% con sobrecarga intensa' en el fragmento indexado, que podria ser una cifra distinta dentro del mismo articulo o corresponder a una submuestra); el cotejo exacto de esas dos cifras especificas queda como residual pendiente de leer el articulo completo. Reemplaza la confirmacion previa por sintesis de buscador (fuentes secundarias tipo Redalyc) por una identificacion directa con DOI.	SIN-ID-MANIFIESTO		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Adquirir y registrar en manifiesto Salazar-Barajas et al. 2019 (DOI 10.22201/eneo.23958421e.2019.4.615); leer texto completo y cotejar N, edad de corte 50+, definicion de 'sin apoyo' y las cifras exactas 14h/dia y 74% (el resumen indexado solo mostro '32.6% con sobrecarga intensa', que debe conciliarse con el 74% citado por el report al leer el articulo completo).	CONC-DOC-SALAZARBARAJAS2019-CUIDADORAS		u0mf --busca salazar -> 0 de 1680 (primera pasada); WebSearch 'Salazar-Barajas perfil cuidadoras adultos mayores Mexico estudio 14 horas 74%' (23-sep-2026, primera pasada) -> confirma existencia y cifras via fuentes academicas secundarias (redalyc.org y afines). Segunda pasada (2026-09-24, WebFetch a api.crossref.org): query.author='Salazar-Barajas' + query.bibliographic='cuidadoras funcionalidad familiar' -> localiza a Salazar-Barajas ME como coautora en un capitulo de 2021 (DOI 10.59760/873320.04); query.bibliographic='perfil cuidador informal funcionalidad familiar sobrecarga horas' + query.author='Salazar' con filtro 2018-2020 -> CONFIRMA el articulo exacto: 'Funcionamiento familiar, sobrecarga y calidad de vida del cuidador del adulto mayor con dependencia funcional', Enfermeria Universitaria 2019;16(4), DOI 10.22201/eneo.23958421e.2019.4.615.	FAMILIA_CUIDADOS	Cambiaria si el articulo primario (una vez leido) reportara un perfil modal distinto (p. ej. mayoria de cuidadores varones, o menos de 50% sin apoyo).
ASTRA5-U0-VEJEZ-009	vejez-009	VEJEZ-INTERNO-02	L87-L94	Segun INEGI-ENUT 2024, 67.8% de la poblacion dedico tiempo a cuidados, y las mujeres dedicaron en promedio 39.7 horas semanales al trabajo domestico, de cuidados y voluntario frente a 18.2 de los hombres (brecha de 21.5 horas).	FUERTE (rige encabezado L16)	CIFRA-PUBLICADA	a	Horas semanales dedicadas a trabajo domestico, de cuidados y voluntario, por sexo, y proporcion de poblacion que dedico tiempo a cuidados; ENUT 2024, Mexico.	Este agregado combina trabajo domestico + cuidados + voluntariado (no es cuidado exclusivo de mayores); es el mismo estimando ENUT 2024 ya citado por el lote de tiempo (dedup TIME-002; cruce ENUT-HORAS-NO-REM del paquete) y no debe presentarse como evidencia adicional de cuidado especifico a adultos mayores.	Persona de 12+ anos; horas semanales de trabajo domestico/cuidados/voluntariado por sexo; Mexico; ENUT 2024.	ENUT 2024 (Encuesta Nacional sobre Uso del Tiempo), Mexico, INEGI	enut2024_cuestionario_pdf|949752e35fbc54fbe513466eb7caab32cef5010f046cb7777aa8490832769a62|p.22 (modulo de horas de quehaceres domesticos y cuidado de personas para hogares de amistades u otras personas)	de quehaceres domesticos, compras, pagos, tramites, reparaciones de la vivienda o cuidado de personas para hogares de amistades u otras personas (excluye familiares)... horas minutos" (ENUT 2024, cuestionario p.22/38/54/70); la bateria exacta que agrega 39.7h/18.2h/67.8% queda por extraer.	MEDIBLE-EN-CORPUS	El instrumento (ENUT 2024) tiene payload+FD+cuestionario con id real en el manifiesto y no esta reservado; se cito texto literal de una pregunta del modulo de cuidado del cuestionario (p.22). La bateria PRECISA que produce 39.7h/18.2h/67.8% no se aislo en este lote (el hit obtenido es del modulo de ayuda a otros hogares); se declara el universo (persona 12+, Mexico, ENUT 2024) y se deja el codigo/bateria exacto como pendiente de extraccion.	enut2024_bd_csv|25f35626464053441b367b24001d255dbca408b5f576e614e0e09ac58691c4ba|raiz data_raw; U0 no abrio microdato		RESULT de otro componente: CALC-ENUT-0001 (razon de horas de cuidado de mujeres 40+ sobre el total del hogar, unidad HOGAR), CALC-ENUT2024-PARTICIPACION-INTENSIDAD-0001 (participacion P(h>0) e intensidad de horas de cuidado CUID_* por sexo x edad, unidad persona 12-96) y CALC-ENUT2024-DISTRIBUCION-HORAS-0002 (percentiles/concentracion de horas de cuidado) -- los tres miden horas de CUIDADO exclusivamente, sin sumar trabajo domestico general ni voluntariado como el agregado 39.7h/18.2h/67.8% del report; sin contraste directo (u0mf --calc enut2024_bd_csv: 6 corridas)	ASTRA5-U1	Solicitar a ASTRA5-U1/TIME-002 el RESULT exacto de 39.7h/18.2h/67.8% (bateria y formula) y separar el agregado de trabajo no remunerado del cuidado especifico de adultos mayores.	TIME-002		u0mf --busca enut+2024 -> 8 (payload+FD+cuestionario+diseno muestral confirmados); u0pdf -q "cuidado de personas" --id enut2024_cuestionario_pdf -> 4 aciertos (p.22/38/54/70); u0busca -q "cuido a|persona que requiere cuidado|cuidados a integrantes" --encuesta enut -> 5 aciertos (modulo de mascotas/otros hogares).	TIEMPO	Cambiaria si el cuestionario/tabulado ENUT 2024 no sustentara 39.7h/18.2h para el agregado de trabajo domestico+cuidados+voluntario, o si 67.8% correspondiera a otra pregunta/universo.
ASTRA5-U0-VEJEZ-010	vejez-010	LECTURA-bed36971-03;CAND-bed36971-L5;INT-L92	L16;L5;L92	La insistencia analitica es que la estructura es primaria: donde no hay guarderia/centro de dia, alguien tiene que cuidar, y el guion asigna ese alguien a la mujer.	FUERTE (rige encabezado L16)	INTERPRETACION-DEL-REPORT	a	Atribucion de primacia causal: si la ausencia de servicios publicos de cuidado (estructura) pesa mas que el guion de genero (marianismo/division sexual del trabajo) en explicar por que las mujeres cuidan.	Es una atribucion de peso causal relativo entre dos mecanismos (estructura vs. guion), no una cantidad observable; el propio report la presenta como insistencia analitica (interpretacion), no como resultado de un contraste estadistico. Ningun instrumento recorrido (ENUT, ENASEM, Censo) tiene un diseno que aisle el efecto de la oferta de guarderias/centros de dia del efecto del guion de genero.	No aplica cifra; mecanismo causal sobre la asignacion de genero del cuidado, Mexico.	No aplica (afirmacion de mecanismo)	No aplica	No aplica	NO-MEDIBLE-POR-DISEÑO	Atribucion causal de peso relativo entre estructura y guion, no cifra recombinable (aclaracion de mesa 23/sep: la parte nueva de un veredicto de sintesis que es atribucion causal va NO-MEDIBLE-POR-DISENO). Ningun instrumento recorrido en el lote (ENUT 2024, ENASEM, Censo 2020) contiene un contraste de disponibilidad de servicios de cuidado formal por localidad cruzado con quien cuida en el hogar. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	No aplica		ninguna corrida con SIN-ID-MANIFIESTO (u0mf --calc: 0)	ASTRA5-MESA-VEJEZ	Si se quiere contrastar, cruzar disponibilidad municipal de guarderias/centros de dia (DENUE/censos economicos) con brecha de horas de cuidado por sexo (ENUT), controlando guion declarado.	CONC-DOC-ESTRUCTURA_PRIMARIA_CUIDADO		revision de texto interno del report (L87-L94); no se identifico instrumento de contraste estructura-vs-guion en el corpus recorrido.	FAMILIA_CUIDADOS	Cambiaria si, controlando disponibilidad de servicios formales de cuidado, la brecha de genero en horas de cuidado persistiera igual de grande (apoyaria guion como primario) o si desapareciera casi por completo (apoyaria estructura como primaria).
