id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ENLACE	capital-social-001	LECTURA-4c062d9e-01	L10	ENCUCI 2020: 23% padres de familia, 19% deportiva/religiosa, 16% estudiantil, 11% cultural/vecinal (P6.2, alguna vez participo, no pertenencia actual).	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	ENCUCI 2020	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Cubierto por contrato cerrado; componente P6.2 vitalicio, no pertenencia actual.	VER-CONTRATO		VER-CONTRATO	ASTRA5-U3	VER-CONTRATO	CONC-ENCUCI2020-P6_2	ASTRA5-U0-CAPSOC-004	paquete capital-social.md, seccion Contratos CERRADOS (CAPSOC-004)	CAPITAL_SOCIAL	VER-CONTRATO
ENLACE	capital-social-002	LECTURA-4c062d9e-01	L10	ENCUCI 2020: 27.4% ha firmado una peticion para resolver asuntos comunitarios (P7.3.2, alguna vez).	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	ENCUCI 2020	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Cubierto por contrato cerrado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-U3	VER-CONTRATO	CONC-ENCUCI2020-P7_3_2	ASTRA5-U0-CAPSOC-005	paquete capital-social.md, seccion Contratos CERRADOS (CAPSOC-005)	CAPITAL_SOCIAL	VER-CONTRATO
ENLACE	capital-social-003	LECTURA-4c062d9e-01	L10	ENCUCI 2020: 22.1% ha trabajado con otras personas para resolver problemas de su comunidad (P7.3.3, alguna vez).	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	ENCUCI 2020	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Cubierto por contrato cerrado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-U3	VER-CONTRATO	CONC-ENCUCI2020-P7_3_3	ASTRA5-U0-CAPSOC-006	paquete capital-social.md, seccion Contratos CERRADOS (CAPSOC-006)	CAPITAL_SOCIAL	VER-CONTRATO
ENLACE	capital-social-004	LECTURA-4c062d9e-02	L12	ENCUCI 2020: solo 32.1% cree que se puede confiar en la mayoria de las personas.	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	ENCUCI 2020	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Correccion vigente: 32.1% corresponde a AP5_1_3 vecinos (32.3%), no a AP5_1_1 mayoria (21.9%, IC95 21.1-22.7). El texto del report queda MAL ATRIBUIDO en L12; usar 21.9% para mayoria.	VER-CONTRATO		VER-CONTRATO	ASTRA5-U3	VER-CONTRATO	CONC-ENCUCI2020-AP5_1_1	ASTRA5-U0-CAPSOC-002	paquete capital-social.md, correcciones-vigentes-v1_0.tsv L12,L32	CONFIANZA	VER-CONTRATO
ENLACE	capital-social-005	LECTURA-4c062d9e-02	L12	ENCUCI 2020: 62.1% confia (grado 8-10) en personas que conoce personalmente.	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	ENCUCI 2020	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Cubierto por contrato cerrado (62.2% IC95 61.2-63.3 contiene el 62.1% publicado).	VER-CONTRATO		VER-CONTRATO	ASTRA5-U3	VER-CONTRATO	CONC-ENCUCI2020-AP5_1_2	ASTRA5-U0-CAPSOC-003	paquete capital-social.md, seccion Contratos CERRADOS (CAPSOC-003)	CONFIANZA	VER-CONTRATO
ENLACE	capital-social-006	LECTURA-4c062d9e-02	L12,L32,L69	Cruce de deduplicacion CAPSOC-WVS-TRUST: WVS Mexico 2018 Q57/Q58/Q61 (confianza radial) es instrumento y ola distintos de ENCUCI 2020 y de Pew 2025; no se funden como replicas.	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	WVS Mexico ola 7, 2018	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	El report no cita una cifra WVS propia en este archivo (solo 'Latinobarometro confirma el patron' sin cifra); el dato WVS vive en TRUST-001/002 (definidos en confianza.md/politica.md) y se enlaza aqui solo para no reabrir instrumento ya contratado.	VER-CONTRATO		VER-CONTRATO	ASTRA5-U3	VER-CONTRATO	CONC-WVS2018MEX-Q57	ASTRA5-U0-TRUST-001;ASTRA5-U0-TRUST-002	previas/capital-social.log [1] grep TRUST-001|TRUST-002 (ejecutor previo); paquete capital-social.md dedup CAPSOC-WVS-TRUST	CONFIANZA	VER-CONTRATO
ENLACE	capital-social-007	LECTURA-4c062d9e-03	L14	ENSAFI 2023: de quienes ahorran, 41% lo hace informalmente y de ellos 22% participa en tandas (P6_1_5: Actualmente, usted participa en una tanda?).	FUERTE	ENLACE	primaria Mexico	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	ENSAFI 2023	VER-CONTRATO	VER-CONTRATO	VER-CONTRATO	Cubierto por contrato cerrado; 22% no es RESULT compatible aun (falta tabulado por denominador).	VER-CONTRATO		VER-CONTRATO	ASTRA5-MESA-DINERO	VER-CONTRATO	CONC-ENSAFI2023-P6_1_5	ASTRA5-U0-CAPSOC-001	u0busca -q P6_1_5 --encuesta ensafi -> 2 aciertos (verificado esta sesion); u0pdf -q tanda --id ensafi2023_cuestionario_pdf -> 2 (p.8,p.15)	CAPITAL_SOCIAL	VER-CONTRATO
ASTRA5-U0-CAPSOC-007	capital-social-008	LECTURA-4c062d9e-01	L10	Estudios comparados situan a Mexico por encima de la media latinoamericana en asociacionismo formal pero por debajo en asociacionismo informal medido por encuesta -un hallazgo que conviene tomar con cautela.	FUERTE	CONCLUSION-DE-ESTUDIO	marco importado	Ranking comparado LatAm de tasa de pertenencia asociativa formal/informal por pais, unidad persona.	El report no nombra el estudio comparado (LAPOP/AmericasBarometer regional? Latinobarometro?); sin documento identificado no se puede cotejar la cifra ni el ranking.	persona; universo LatAm por pais; ola no declarada	no identificado			MEDIBLE-CON-ADQUISICIÓN	EXISTENCIA-NO-COMPROBADA tras 2 consultas: u0mf --busca americasbarometer -> 13 (solo microdatos México, no un topical brief comparado). WebFetch a api.crossref.org (24/sep/2026) buscando estudios comparados de asociacionismo formal/informal en América Latina por encuesta no devolvió ningún artículo que rankee específicamente a México; los resultados fueron sobre Sub-Sahara/Ecuador/economía informal, no asociacionismo comparado. El report no cita autor/documento para el ranking. WebSearch no disponible esta sesión (presupuesto agotado).			ninguna corrida (sin payload identificado; u0mf --calc: N/A)	ASTRA5-MESA-CAPITAL_SOCIAL	faltante: identificar el topical brief/estudio comparado LatAm citado implícitamente (AmericasBarometer? Latinobarómetro Informe 2023?) con URL y tabla; repetir con WebSearch cuando el presupuesto se restablezca.	CONC-DOC-latam-asociacionismo-comparado		(ejecutor previo) u0mf --busca americasbarometer -> 13 (solo microdatos México). (esta sesión, 24/sep/2026) WebFetch api.crossref.org query='associational membership Latin America comparative formal informal survey' -> sin coincidencia relevante (resultados sobre Sub-Sahara/Ecuador/economía informal). WebSearch no disponible (presupuesto agotado).	CAPITAL_SOCIAL	Cambiaria si se identifica el estudio y su ranking exacto por pais con metodologia comparable.
ASTRA5-U0-CAPSOC-008	capital-social-009	LECTURA-4c062d9e-02	L12	Pew Research Center (publicado 1/dic/2025; encuesta presencial a 28,333 adultos entre 8/ene y 26/abr 2025): solo 18% de adultos mexicanos dice que se puede confiar en la mayoria de las personas -segundo nivel mas bajo de 25 paises tras Turquia (14%), por debajo de Kenia (20%) y Brasil (22%).	FUERTE	CIFRA-PUBLICADA	mixta	Proporcion de adultos que eligen la opcion 'se puede confiar en la mayoria de las personas' vs 'hay que ser muy cuidadoso' en encuesta presencial nacional, comparado contra 24 paises mas.	Es un item Pew de confianza generalizada de una sola pregunta cerrada; no capta confianza particularizada ni el mecanismo causal de por que es baja.	persona adulta; universo nacional Mexico; Spring 2025 Global Attitudes Survey	Pew Global Attitudes Survey, Spring 2025	pew_gas2025_social_trust_topline|103ef06eafbaecee85168308aa8d9f7215943d85b56e055e7405625c5741c334|p.2	Q104. Which of the following comes closer to your view? Most people can be trusted / You can't be too careful... tabla p.2: 'mexico spring, 2025 18 82 0 100' (most-trusted/careful/dk/total); 'turkey spring, 2025 14 84 2 100'; 'kenya spring, 2025 20 80 0 100'; 'brazil spring, 2025 22 77 1 100'.	MEDIBLE-EN-CORPUS	El documento (topline PDF) tiene id de manifiesto, sha256 y la tabla p.2 confirma literalmente 18% Mexico, Turquia 14% (mas bajo), Kenia 20%, Brasil 22%, consistente con el report. El metodo general (presencial/telefonico segun pais) esta en p.1. El N exacto (28,333) y las fechas 8/ene-26/abr no se pudieron verificar via u0pdf en esta sesion (el shortread es HTML, fuera del cache de u0pdf; 0 examinados) -declarar ese sub-componente como no verificado literalmente, aunque coincide con la nota de manifiesto de un acto previo (FP29-RECONCILIA).	pew_gas2025_social_trust_topline|103ef06eafbaecee85168308aa8d9f7215943d85b56e055e7405625c5741c334|raiz data_raw; U0 no abrio microdato		ninguna corrida con pew_gas2025_social_trust_topline (u0mf --calc: 0 de 326)	ASTRA5-U3	Verificar N=28,333 y fechas 8/ene-26/abr en el shortread HTML (pew_gas2025_social_trust_shortread) fuera del cache de u0pdf; registrar RESULT si se adopta.	CONC-DOC-pew-gas2025-q104		u0mf --busca pew -> 9; u0pdf -q Mexico/Turkey/Kenya/Brazil --id pew_gas2025_social_trust_topline -> 1 cada uno, p.2 (ejecutor previo, reconfirmado por mi via lectura del mismo resultado citado en su log); u0pdf -q 28,333 --id pew_gas2025_social_trust_shortread -> 0 (HTML, 0 PDF examinados)	CONFIANZA	Cambiaria si una replica Pew posterior o WVS/ENCUCI con el mismo item mostrara confianza generalizada >30% sostenida.
ASTRA5-U0-CAPSOC-009	capital-social-010	LECTURA-4c062d9e-03	L14,L47,L96	Segun la CONDUSEF, entre quienes ahorran de manera informal, las tandas son el segundo mecanismo mas usado tras 'guardar en casa', con 32.7% de participacion.	FUERTE	CIFRA-PUBLICADA	primaria Mexico	Proporcion de ahorradores informales que usan tandas como mecanismo, entre personas adultas que ahorran solo informalmente o de forma mixta.	La cifra exacta 32.7% no coincide byte a byte con la encontrada (32.5%); puede ser otra edicion/año de la misma serie CONDUSEF o redondeo distinto; no se identifico el denominador exacto (24.7 millones vs total ahorradores).	persona adulta que ahorra; universo nacional Mexico; documento CONDUSEF (base aparente ENIF)	CONDUSEF, material 'Ahorro' (gob.mx, ed. 2018)	SIN-ID-MANIFIESTO (documento no registrado en manifiesto.yaml)|p.8 de https://www.gob.mx/cms/uploads/attachment/file/299129/AHORRO-2018.pdf	p.8: 'En Mexico, 24.7 millones de adultos ahorran unicamente en mecanismos informales, mientras que aquellos que ahorran tanto de manera formal como informal suman 22 millones. 65% en casa, 32.5% en tanda, 8.3% presto dinero, 14.8% guardo con familia.'	MEDIBLE-CON-ADQUISICIÓN	Documento CONDUSEF/gob.mx primario identificado y leido (URL, pagina y cita literal) con 32.5% en tanda como segundo mecanismo tras 'en casa' (65%), lo que corrobora el ORDEN del hallazgo del report pero no el valor EXACTO 32.7% citado; falta reconciliar edicion/año exacto que de 32.7% y registrar el documento en el manifiesto.			ninguna corrida (documento no registrado; u0mf --calc: N/A)	ASTRA5-MESA-DINERO	faltante: registrar en manifiesto el documento CONDUSEF/gob.mx AHORRO-2018.pdf (o edicion que de 32.7% exacto) con sha256; cotejo de cifra 32.7 vs 32.5 como residual.	CONC-DOC-condusef-ahorro-tandas		WebSearch 'CONDUSEF ahorro informal tandas 32.7% segundo mecanismo' (24/sep/2026); WebFetch condusef.gob.mx/documentos/275536_AHORRO.PDF -> fallo TLS (unable to verify first certificate); WebFetch https://www.gob.mx/cms/uploads/attachment/file/299129/AHORRO-2018.pdf (24/sep/2026) -> pdftotext local, grep '32.7|tanda' -> linea 193 p.8: '32.5% en tanda'	DINERO	Cambiaria si se localiza la publicacion CONDUSEF exacta con 32.7% y otro universo/año.
