id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ENLACE	tiempo-001	LECTURA-112051b2-01	L13	El horizonte de planeación depende de la estabilidad del ingreso, no de la nacionalidad; ENIF 2024: solo 4 de cada 10 se ponen metas económicas de largo plazo y se esfuerzan por alcanzarlas.	FUERTE	ENLACE	a	Frecuencia declarada de ponerse metas económicas de largo plazo (ENIF 2024 P4_6_4), personas 18+ ola 2024	El contrato no identifica el efecto causal de estabilidad de ingreso ni compara por nacionalidad	persona; población adulta usuaria potencial de servicios financieros; ENIF 2024	enif2024 / 2024	enif2024_fd_xlsx|17e2ad86ce9e4fd5783ee54e9b51ee436b934e002d5736b82094070c74a25db2|hoja TMODULO fila 226	P4_6_4: 4.6.4 Generalmente, ¿se pone metas económicas a largo plazo y se esfuerza por alcanzarlas (comprar casa, ahorrar para el retiro, pagar vacaciones o fiestas, comenzar un negocio, etcétera)? — códigos por extraer de enif2024_fd_xlsx hoja TMODULO	VER-CONTRATO	Cubierto por ASTRA5-U0-TIME-001; ver contrato para componente y límite	enif2024_csv|a3507b4038888247f565f1640a718ef552bb8fc363378e3372a5bf2796bb2e4c|raíz data_raw; U0 no abrió microdato		VER-CONTRATO	ASTRA5-U1	Ninguna: contrato ya cerrado; ver TIME-001 para pendientes	CONC-ENIF2024-P4_6_4	ASTRA5-U0-TIME-001	u0busca -q 'metas económicas a largo plazo' --ola 2024 → 3 aciertos (ejecutor previo)	TIEMPO	Cambiaría si la proporción con metas de largo plazo no variara con estabilidad de ingreso al condicionar por P4_3/empleo formal
ASTRA5-U0-TIME-006	tiempo-002	LECTURA-112051b2-01;CAND-112051b2-L208;CAND-112051b2-L209	L13	los segmentos con empleo formal ahorran para el retiro, contratan seguros e hipotecas [FUERTE, Decisión 3: SI empleo formal, ingreso estable ENTONCES planea a largo plazo: afore, seguro, hipoteca — PORQUE la estabilidad permite horizonte largo]	FUERTE	REGLA-SI-ENTONCES	a	Cruce de proxy de formalidad laboral (cotizó IMSS/ISSSTE o tuvo AFORE/SAR, P9_1a) con tenencia de cuenta de retiro/AFORE (P9_1), seguro de vida (P8_5_1) y crédito de vivienda (P6_2_6); persona 18+	Es asociación observable (co-tenencia), no identificación causal de que la formalidad CAUSE el ahorro/seguro/hipoteca; el reporte no cita el cruce con porcentaje propio	persona; población adulta con/sin AFORE/SAR; ENIF 2024	enif2024 / 2024	enif2024_fd_xlsx|17e2ad86ce9e4fd5783ee54e9b51ee436b934e002d5736b82094070c74a25db2|hoja TMODULO filas 1164(P9_1a),1161(P9_1),1024(P8_5_1),740(P6_2_6)	P9_1a: ¿Ha cotizado al IMSS o al ISSSTE, o ha tenido AFORE o SAR? | P9_1: ¿Usted tiene una cuenta de ahorro para el retiro o AFORE? | P8_5_1: ¿Usted tiene seguro de vida? | P6_2_6: ¿Usted tiene crédito de vivienda como Infonavit, Fovissste, banco u otra institución? — códigos por extraer de enif2024_fd_xlsx	MEDIBLE-EN-CORPUS	Las cuatro variables (formalidad proxy + 3 desenlaces) están en el mismo instrumento/ola/persona en el manifiesto, no reservadas; texto citado literal de u0busca	enif2024_csv|a3507b4038888247f565f1640a718ef552bb8fc363378e3372a5bf2796bb2e4c|raíz data_raw; U0 no abrió microdato		ninguna corrida con enif2024_csv que cruce P9_1a×P9_1/P8_5_1/P6_2_6 (u0mf --calc: 12 corridas totales, ninguna de este cruce; CALC-DIN-LOTE-ENIF2024-* miden adjudicación de crédito, no este cruce)	ASTRA5-U1	Correr cruce P9_1a×{P9_1,P8_5_1,P6_2_6} en CAJA y reportar proporciones por formalidad	CONC-ENIF2024-P9_1AxAHORROSEGUROHIPOTECA		u0busca -q 'seguro de vida' --ola 2024 → 14; -q 'crédito de vivienda' --ola 2024 → 17 (dentro de 4 aciertos ENIF); -q 'cuenta de ahorro para el retiro|Afore' --ola 2024 → 77, incluye p9_1 y p9_1a	DINERO	Cambiaría si la proporción con AFORE/seguro/hipoteca no difiriera entre formales e informales al condicionar por edad e ingreso
ASTRA5-U0-TIME-007	tiempo-003	LECTURA-112051b2-01	L13	El horizonte de planeación depende de la estabilidad del ingreso, no de la nacionalidad	FUERTE	INTERPRETACION-DEL-REPORT	no-aplica	Comparación del horizonte de planeación mexicano contra el de otras nacionalidades, controlando estabilidad de ingreso	Ningún instrumento del corpus recorrido tiene diseño comparativo multinacional con la misma pregunta de metas de largo plazo y con control de estabilidad de ingreso	persona; comparación internacional; no aplica ola única	no aplica			NO-MEDIBLE-POR-DISEÑO	Límite de diseño: ningún instrumento recorrido pregunta metas de largo plazo con muestra comparable de otro país y control de estabilidad de ingreso; búsqueda: u0mf --busca wvs (11 aciertos, cuestionario existe pero sin ítem de metas de largo plazo homólogo a P4_6_4 verificado en este lote), u0mf --busca latinobarometro (9 aciertos, cuestionario sin ítem homólogo verificado); no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal			ninguna corrida con enif2024_csv (u0mf --calc: 12, ninguna comparativa internacional)	ASTRA5-U1	Si se requiere, cotejar módulo de valores/actitudes de WVS7 México 2018 por un ítem de horizonte de planeación homólogo	CONC-ENIF2024-P4_6_4-COMPARACION-INTL		u0mf --busca wvs → 11; u0mf --busca latinobarometro → 9 (ninguno con ítem de metas de largo plazo homólogo confirmado)	TIEMPO	Cambiaría si apareciera un instrumento con la misma pregunta aplicada en México y en otro país, con control de estabilidad de ingreso
ENLACE	tiempo-004	LECTURA-112051b2-02	L14	La informalidad laboral se ubicó en 55.7% de la población ocupada en 2024 (ENOE, boletín 704/25)... Esto es CONTEXTO ESTRUCTURAL, no cultura.	FUERTE	ENLACE	a	Proporción de ocupados con empleo informal, 2024T3 (punto trimestral)	El RESULT es trimestral (2024T3, 54.64%) y no reproduce automáticamente la cifra anual 55.7% que cita el reporte	persona ocupada 15+; ENOE 2024T3	enoe / 2024T3			VER-CONTRATO	Cubierto por ASTRA5-U0-ENOE-001 para el punto 2024T3; la cifra anual 55.7% es componente distinto (ver tiempo-005)			VER-CONTRATO; RESULT-ENOE-PISOS-TABLA 2024T3: 54.64% [54.17–55.09], n=193 623	ASTRA5-U1	Ninguna: contrato ya cerrado	CONC-ENOE2024T3-INFORMALIDAD	ASTRA5-U0-ENOE-001		TRABAJO	Cambiaría si el punto trimestral 2024T3 no se mantuviera cercano a 55.7% al recalcular con el mismo criterio r_def/c_res/emp_ppal
ASTRA5-U0-TIME-008	tiempo-005	LECTURA-112051b2-02	L14	La informalidad laboral se ubicó en 55.7% de la población ocupada en 2024 (ENOE, boletín 704/25)	FUERTE	CIFRA-PUBLICADA	a	Tasa de informalidad laboral (emp_ppal=1 / clase2=1) promedio o de algún trimestre del año 2024, distinta del punto 2024T3 ya contratado	Es un estimando anual (boletín 704/25) no registrado como documento en el manifiesto; el RESULT existente es solo 2024T3; no se confirma en este lote que 55.7% sea el promedio de los 4 trimestres 2024	persona ocupada 15+, nacional; ENOE 2024 (4 trimestres)	enoe / 2024 (1T–4T)	enoe_con_basedatos_proy2010_pdf|6e70a3a910d3c6b2885ef4c72a9dbab0a50b974d403f10ef34eac437372877f5|p.35	TIL1 criterio general: r_def=00 y c_res=1 o 3 y edad=15-98; POI=población en ocupación informal (emp_ppal=1); PO=población ocupada (clase2=1); TIL1 = POI/PO×100 — clasificación derivada, no pregunta textual directa	MEDIBLE-EN-CORPUS	ENOE 2024 1T-4T está en el manifiesto con payload_id, sha256 y no reservado; la fórmula/variables de informalidad (emp_ppal, clase2) están documentadas literalmente en el descriptor oficial	enoe_2024_1t_csv|0beed808bf4f1457d6ec13600a8bdd3ca8db7e7276ab14675a44e74e6a33592c|raíz data_raw; enoe_2024_2t_csv|19a0a9f0e30bd699c2b538f1af52654c0aef09b640e0e3b1081a9369ad363647; enoe_2024_3t_csv|f384a1b8872e051856ed2241289400302b13a8701489b1c596390452c183cd01; enoe_2024_4t_csv|bb6d958c9bca11672d367d2c051cd08bf1654c471c2f32c8e21992c126a3b426; U0 no abrió microdato		RESULT-ENOE-PISOS-TABLA cubre solo 2024T3 (54.64%); ninguna corrida GEN2 de promedio/anual 2024 (u0mf --calc enoe_2024_1t_csv/2t/4t: no consultado más allá de 3t, que ya está en TIME/ENOE-001)	ASTRA5-U1	Calcular TIL1 en los 4 trimestres 2024 y comparar contra 55.7% publicado; localizar boletín 704/25 (no está en manifiesto)	CONC-ENOE2024-INFORMALIDAD-ANUAL		u0mf --busca 704 → 4 (ninguno es boletín ENOE); u0mf --busca informalidad → 0; u0pdf -q 'TIL1' → 5 coincidencias en enoe_con_basedatos_proy2010_pdf p.32/35/36 (ejecutor previo, verificado en esta sesión con --contexto 1)	TRABAJO	Cambiaría si el promedio de los 4 trimestres 2024 calculado con la misma fórmula no se acercara a 55.7%
ASTRA5-U0-TIME-009	tiempo-006	LECTURA-112051b2-02	L14	con una tasa urbana (TIL1) de 42.9% (boletín 198/25)	FUERTE	CIFRA-PUBLICADA	a	Tasa de informalidad laboral 1 (TIL1) restringida a ámbito urbano, ENOE 2025 (o el trimestre que cite el boletín 198/25)	La fórmula de TIL1 documentada usa como denominador 'población ocupada' (clase2=1) sin restricción geográfica explícita en el texto hallado; la etiqueta 'urbana' del reporte podría referirse a un indicador mensual de 39 ciudades distinto de la ENOE trimestral, no confirmado en este lote	persona ocupada 15+, ámbito urbano; ENOE 2025	enoe / 2025	enoe_con_basedatos_proy2010_pdf|6e70a3a910d3c6b2885ef4c72a9dbab0a50b974d403f10ef34eac437372877f5|p.32,p.35	ix.- tasa de informalidad laboral 1 (til1) criterio general: r_def=00 y c_res=1 o 3 y edad=15-98; poi til1 = x 100 po donde poi=población en ocupación informal (emp_ppal=1), po=población ocupada (clase2=1)	MEDIBLE-EN-CORPUS	ENOE 2025 (1T-4T) está en el manifiesto, no reservada (solo 2026T1 lo está); la fórmula TIL1 está documentada literalmente; el calificativo 'urbana' y el boletín 198/25 específico no están registrados como documento, así que el punto exacto 42.9% no se reproduce en este lote	enoe_2025_1t_csv|3931e7c9242147da6ebf9badb1e2b9a59d43d95a9811e077232be406c4ce6691|raíz data_raw; enoe_2025_2t_csv|9530a017e3defb0658418b73a47a6039eeb54abf11342fa10693374736515127; enoe_2025_3t_csv|7138b2bfabc740a9805b83b3fd0dae28287fc2aab3781a596a741b8fc7861566; enoe_2025_4t_csv|e4d4284cc9924a40c39544a5530715f320a5627cd81997214c0430827616d9d6; U0 no abrió microdato		ninguna corrida con enoe_2025_*_csv (u0mf --calc: no consultado en este lote)	ASTRA5-U1	Calcular TIL1 2025 restringido a ámbito urbano (variable ambito1/t_loc si existe) y localizar boletín 198/25	CONC-ENOE2025-TIL1-URBANA		u0mf --busca 198 → 1 (no es boletín ENOE); u0mf --busca enoe → 97 (ningún boletín de prensa registrado, solo microdatos y documentos metodológicos/cuestionarios)	TRABAJO	Cambiaría si la restricción a ámbito urbano de la ENOE 2025 no diera un valor cercano a 42.9%
ASTRA5-U0-TIME-010	tiempo-008	LECTURA-112051b2-02	L14	Planear a 10 años con instituciones que no garantizan pensión, salud ni seguridad es, para más de la mitad de los trabajadores, económicamente irracional.	FUERTE	INTERPRETACION-DEL-REPORT	no-aplica	Juicio normativo/interpretativo de racionalidad económica derivado de la tasa de informalidad, no un desenlace observable adicional	'Económicamente irracional' no es un desenlace medible por encuesta; es una inferencia sobre incentivos, no una conducta observada	no aplica (interpretación)	no aplica			NO-MEDIBLE-POR-DISEÑO	Se mantiene NO-MEDIBLE-POR-DISEÑO: es una interpretacion normativa sobre incentivos ('es... economicamente irracional'), no una conducta/estimando que un instrumento pueda observar directamente; su parte empirica (tasa de informalidad) ya esta en tiempo-004/005. Busqueda de corpus (u0busca, 0/314256 con texto) confirma que no hay reactivo de 'racionalidad economica percibida' en el corpus recorrido; no equivale a imposibilidad universal.				ASTRA5-U1	Ninguna: es sintesis de tiempo-004/005/002			Segunda pasada 24-sep-2026 (correccion de defecto: NO-MEDIBLE sin busqueda_a13): u0busca -q racionalidad economica|planear a 10 anios|horizonte de planeacion -> 0 aciertos con texto en las 9 tablas del inventario (314256 identidades revisadas). Confirma que ningun instrumento del corpus pregunta directamente por 'racionalidad economica' de planear a largo plazo (es interpretacion normativa del report, no un reactivo). 0 consultas web (no aplica; es limite de diseno, no falta de documento).	TRABAJO	Sería falsable como conducta si se reformulara como decisión de ahorro/planeación observada (ver tiempo-001/002), no como juicio de racionalidad
ASTRA5-U0-TIME-011	tiempo-009	LECTURA-112051b2-03;CAND-112051b2-L67;CAND-112051b2-L197	L15	en un sondeo con >3,200 profesionistas, 72% llega 5-10 min antes a una reunión de trabajo, 80% entrega tareas puntualmente; solo 38% llega antes a reuniones sociales	MEDIA (rige encabezado L67)	CIFRA-PUBLICADA	a	Proporción de profesionistas puntuales en trabajo vs. en lo social, sondeo OCC Mundial circa 2016	Muestra no representativa (profesionistas urbanos escolarizados, autoseleccionados en portal de empleo); boletín/cuestionario originales no localizados por la ficha de lectura previa ni por esta sesión	persona profesionista urbana; sondeo OCC Mundial, sin ola/año verificable con precisión (~2016)	occmundial / circa 2016			MEDIBLE-CON-ADQUISICIÓN	Cierre bajo regla 4: no se localizo el boletin/cuestionario original de OCC Mundial en el manifiesto ni se pudo buscar en la web en esta pasada (WEBAGOTADO). EXISTENCIA-NO-COMPROBADA tras las consultas de corpus de la primera pasada (u0mf --busca occ -> 0; u0mf --busca boletin -> 3, ninguno OCC Mundial) mas 1 consulta de corpus repetida en esta pasada (u0mf --busca occ -> 0/1680) y 0 consultas web nuevas.	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada			ASTRA5-U1	NO-ACCESIBLE-DESDE-SANDBOX (existencia no comprobada; no equivale a «no existe», A.4) → GEN2-ASTRA5-U5-ADQUISICION-1, con la receta forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md. Con presupuesto WebSearch disponible: solicitar instrumento/tablas a OCC Mundial o localizar publicacion primaria propia del sitio antes de dictaminar.	CONC-DOC-OCCMUNDIAL-PUNTUALIDAD-2016		u0mf --busca occ -> 0 entradas; u0mf --busca boletin -> 3 (ninguno es OCC Mundial); ficha LECTURA-112051b2-03 (Codex) ya reporta boletin no localizado (primera pasada). Segunda pasada 24-sep-2026: u0mf --busca occ -> 0/1680 (confirmado de nuevo). presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada: 0 consultas WebSearch nuevas.	TIEMPO	Cambiaría si se localizara el instrumento OCC Mundial primario y una muestra representativa mostrara la misma brecha trabajo/social
ASTRA5-U0-TIME-012	tiempo-010	LECTURA-112051b2-03	L15	La puntualidad es una decisión situada por contexto: en el entorno formal-laboral-transaccional se es puntual...; en el informal-social-familiar la hora es aproximada. El disparador formal/informal es el eje explicativo central.	FUERTE	INTERPRETACION-DEL-REPORT	no-aplica	Puntualidad de la MISMA persona medida en contexto formal y en contexto informal/social, con el mismo instrumento	Ningún instrumento del corpus recorrido (ENOE, ENIF, ENUT, ENVIPE, ENSU) pregunta directamente por puntualidad ni por llegar tarde/temprano a reuniones sociales o laborales	persona; puntualidad por contexto; ninguna ola específica	no aplica			NO-MEDIBLE-POR-DISEÑO	Límite de diseño: no se identificó instrumento que pregunte puntualidad en el corpus recorrido tras búsqueda dirigida; no equivale a imposibilidad universal				ASTRA5-U1	Si se requiere medir, diseñar módulo ad hoc de puntualidad por contexto (no existe en encuestas INEGI recorridas)			u0busca -q 'puntualidad|impuntual' → 0 aciertos con texto (comando corrido en esta sesión); u0busca -q 'llega tarde|llegar temprano' → no corrido adicionalmente por redundancia con 0 previo	TIEMPO	Cambiaría si apareciera una encuesta representativa que preguntara puntualidad por contexto formal/informal para la misma persona
ASTRA5-U0-TIME-013	tiempo-011	LECTURA-112051b2-04;TIER-112051b2-L73	L16	Ahorita es un marcador lingüístico de compromiso temporal elástico y deliberadamente indeterminado; su fuerza obligatoria depende del contexto y de quién lo dice.	MEDIA	NORMA-O-ACTO-DOCUMENTAL	a	Definición lexicográfica oficial de 'ahorita' en el Diccionario del español de México (DEM), El Colegio de México	Es descripción lexicográfica, no medición conductual de cuándo 'ahorita' obliga o no; el propio reporte declara VACÍO de medición conductual	no aplica (documento lexicográfico, no persona)	DEM / sin fecha de edición verificada	dem.colmex.mx/ver/ahorita (no está en el manifiesto del repo: fuente web primaria institucional, El Colegio de México)	DEM, entrada "ahorita": adv (Popular) "Ahora, en este momento, dentro de poco tiempo o cuando sea posible". Ejemplos: "Ahorita vengo," "Ahorita los alcanzo," "Ahoritita regreso," "Ahorita no está, regresa al ratito."	MEDIBLE-CON-ADQUISICIÓN	Documento primario institucional (DEM, El Colegio de México) identificado y con texto comprobado por WebFetch, pero no está registrado en el manifiesto del repo (falta registrar el documento/página)	faltante: DEM / sin fecha de edición verificada			ASTRA5-U1	Registrar en manifiesto la página DEM 'ahorita' (URL, fecha de acceso, sha256 del HTML) como documento de referencia lexicográfica	CONC-DOC-DEM-AHORITA		WebSearch "ahorita" Diccionario del Español de México colmex definición (ejecutor previo); WebFetch https://dem.colmex.mx/ver/ahorita (24/sep/2026, releído en esta sesión): cita literal confirmada arriba	TIEMPO	Cambiaría si el DEM no describiera 'ahorita' como intervalo indeterminado, o si se hallara una edición posterior con definición distinta
