unidad	tipo	filas_o_contratos	razon
LECTURA-4482e7e0-01	G;F	ASTRA5-U0-CLASE-001;ASTRA5-U0-CLASE-002;ASTRA5-U0-CLASE-003;ASTRA5-U0-CLASE-004;ASTRA5-U0-CLASE-005	
LECTURA-4482e7e0-02	G;F	ASTRA5-U0-CLASE-006;ASTRA5-U0-CLASE-007	
LECTURA-4482e7e0-03	G;F	ENLACE;ENLACE;ASTRA5-U0-CLASE-008	
LECTURA-4482e7e0-04	G;F	ASTRA5-U0-CLASE-009;ASTRA5-U0-CLASE-010	
LECTURA-4482e7e0-05	G;F	ASTRA5-U0-CLASE-011;ASTRA5-U0-CLASE-012;ASTRA5-U0-CLASE-013	
LECTURA-4482e7e0-06	G;F	ASTRA5-U0-CLASE-014;ASTRA5-U0-CLASE-015	
LECTURA-4482e7e0-07	G;F	ASTRA5-U0-CLASE-016;ASTRA5-U0-CLASE-017	
LECTURA-4482e7e0-08	G;F	ASTRA5-U0-CLASE-018;ASTRA5-U0-CLASE-019;ASTRA5-U0-CLASE-020	
LECTURA-4482e7e0-09	G;F	ASTRA5-U0-CLASE-021	
LECTURA-4482e7e0-10	G;F	ASTRA5-U0-CLASE-004;ASTRA5-U0-CLASE-022;ASTRA5-U0-CLASE-023;ASTRA5-U0-CLASE-024	
LECTURA-4482e7e0-11	G;F	ASTRA5-U0-CLASE-025;ASTRA5-U0-CLASE-026;DEDUP:clasemediero-001	repunte INEGI 46.7%→42.2% ya citado en fila 001
LECTURA-4482e7e0-12	G;F	ASTRA5-U0-CLASE-027;ASTRA5-U0-CLASE-028	
LECTURA-4482e7e0-13	G;F	ASTRA5-U0-CLASE-029;ASTRA5-U0-CLASE-030	
LECTURA-4482e7e0-14	G;F	ASTRA5-U0-CLASE-031;ASTRA5-U0-CLASE-032	
LECTURA-4482e7e0-15	G;F	ASTRA5-U0-CLASE-033;ENLACE;ASTRA5-U0-CLASE-034	
CAND-4482e7e0-L268	P	ASTRA5-U0-CLASE-035;DEDUP:clasemediero-016;DEDUP:clasemediero-006	resto de la nota (Bravo=evidencia media; cifras de prensa 2026 leen ENIGH/ENOE) ya cubierto por esas filas
TIER-4482e7e0-L83	T	ASTRA5-U0-CLASE-036;DEDUP:clasemediero-001;DEDUP:clasemediero-002;DEDUP:clasemediero-003;DEDUP:clasemediero-004;DEDUP:clasemediero-029;DEDUP:clasemediero-030	bullet 1 ‘país de clase media’ DEDUP con 001-004; bullet 2 residual ‘individualista’ en fila 039 (aspiracionista/opositora DEDUP con 001-005/024-026); bullet 3 ‘colectivista/distancia de poder’ DEDUP con 029-030
CLASE-INTERNO-01	F	ASTRA5-U0-CLASE-001;ASTRA5-U0-CLASE-002;ASTRA5-U0-CLASE-003;ASTRA5-U0-CLASE-004;ASTRA5-U0-CLASE-005;ASTRA5-U0-CLASE-037;ASTRA5-U0-CLASE-038	L41-87: definiciones operativas (dedup con G01) + cifra ENIGH2024 $23,451 (fila 040) + cita Ríos NYT (fila 041); L83 cubierto aparte por TIER-4482e7e0-L83
CLASE-INTERNO-02	F	ASTRA5-U0-CLASE-006;ASTRA5-U0-CLASE-007;ASTRA5-U0-CLASE-039;ASTRA5-U0-CLASE-040	L92-123: Patrón 1 (dedup con G01, más predictor educación <4% en fila 042) y Patrón 2 (dedup con G02, más ENBIARE satisfacción en fila 043)
CLASE-INTERNO-03	F	ASTRA5-U0-CLASE-011;ASTRA5-U0-CLASE-012;ASTRA5-U0-CLASE-013;ASTRA5-U0-CLASE-014;ASTRA5-U0-CLASE-015;ASTRA5-U0-CLASE-021;DEDUP:clasemediero-018;DEDUP:clasemediero-019	L124-154: Patrón 3 (dedup con G05/G06/G07) y Patrón 4 (dedup con G09)
CLASE-INTERNO-04	F	ASTRA5-U0-CLASE-022;ASTRA5-U0-CLASE-023;ASTRA5-U0-CLASE-024;ASTRA5-U0-CLASE-041;DEDUP:clasemediero-011;DEDUP:clasemediero-031;DEDUP:clasemediero-032;DEDUP:clasemediero-033	L156-211: Patrón 5 (dedup con G10, más Nexos CDMX en fila 044) y comparación internacional (dedup con G04/G13)
CLASE-INTERNO-05	F	ASTRA5-U0-CLASE-042;ASTRA5-U0-CLASE-043;DEDUP:clasemediero-038;DEDUP:clasemediero-001;DEDUP:clasemediero-002;DEDUP:clasemediero-026;DEDUP:clasemediero-030;DEDUP:clasemediero-031	L215-268: implicaciones aplicadas (fila 046) y morosidad Sofipos (fila 045); mitos y síntesis DEDUP con filas ya citadas; Módulo de auditoría de rigor extremo (L250-264) es NO-AFIRMACION: auditoría meta (autocrítica estructural del report, no afirmación empírica nueva); nota final ya es CAND-4482e7e0-L268
