tipo,calc_id,version,pais,universo,precision,estado,variable_fila,item_fila,variable_columna,item_columna,n_denominador,masa_denominador,n_numerador,masa_numerador,proporcion,porcentaje,unidad
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,v21,Q7a,981,981.000000000000,29,29.000000000000,0.029561671764,2.956167176351,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,v22,Q7b,981,981.000000000000,3,3.000000000000,0.003058103976,0.305810397554,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,v23,Q7c,981,981.000000000000,9,9.000000000000,0.009174311927,0.917431192661,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,v24,Q7d,981,981.000000000000,6,6.000000000000,0.006116207951,0.611620795107,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,v25,Q7e,981,981.000000000000,3,3.000000000000,0.003058103976,0.305810397554,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,v21,Q7a,981,981.000000000000,3,3.000000000000,0.003058103976,0.305810397554,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,v22,Q7b,981,981.000000000000,6,6.000000000000,0.006116207951,0.611620795107,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,v23,Q7c,981,981.000000000000,3,3.000000000000,0.003058103976,0.305810397554,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,v24,Q7d,981,981.000000000000,3,3.000000000000,0.003058103976,0.305810397554,proporcion-casos-completos
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,v25,Q7e,981,981.000000000000,2,2.000000000000,0.002038735984,0.203873598369,proporcion-casos-completos
